idx, sentence
0,reuters ngày 9/8 đưa tin biết tổ_chức nhà_nước hồi_giáo is tự_xưng tiếng nhận trách_nhiệm_vụ đánh bom liều chết ở bệnh_viện thành_phố quetta pakistan làm 93 người thiệt_mạng hơn 100 người khác bị_thương
1,hãng tin amaq “ một phần_tử tử_vì_đạo is kích đai thuốc_nổ giữa đám đông nhân_viên bộ_tư_pháp cảnh_sát pakistan ở thành_phố quetta ”
2,giới phân_tích thông_tin đúng sự_thật tín_hiệu đáng báo_động đối_với pakistan is đến nay thường hậu_thuẫn nhóm chiến_binh sở_tại thực_hiện vụ tấn_công thay_vì trực_tiếp “ nhúng_tay ”
3,hiện thông_tin xác_thực
4,ngày 8/8 nhánh taliban ở pakistan_jamaaturahrar thừa_nhận thực_hiện vụ đánh bom liều chết nói
5,trong một tuyên_bố người phát_ngôn nhóm jamaaturahrar_ehsanullah_ehsan biết “ jamaaturahrar thừa_nhận tiến_hành vụ tấn_công thề tiếp_tục thực_hiện vụ tấn_công tương_tự ”
6,lực_lượng còn biết sớm công_bố một đoạn băng_video về vụ tấn_công
7,trong chưa_thể biết thủ_phạm thực_sự vụ tấn_công con_số thương_vong trong vụ_việc dừng
8,rehmat saleh_baloch một quan_chức y_tế địa_phương biết “ người bị_thương vì_vậy số người chết còn tăng trong thời_gian tới ”
9,vụ nổ xảy thời_điểm hơn 200 người trong chủ_yếu luật_sư nhà_báo tập_trung khoa cấp_cứu bệnh_viện dân_sự quetta ông bilal_anwar_kasi một luật_sư nổi_tiếng chủ_tịch hội luật_gia balochistan hai tay súng sát_hại trong một vụ tấn_công thi_thể đưa bệnh_viện
