idx, sentence
0,trong thời_gian báo_giới liên_tục đồn_thổi về khả_năng daniel_alves chia_tay barcelona
1,cuối_cùng tất_cả câu trả_lời
2,báo_giới giám_đốc thể_thao barcelona robert_fernandez xác_nhận về ra_đi hậu_vệ người brazil
3,ông robert_fernandez biết “ daniel_alves muốn đi
4,chúng_tôi không_thể giữ chân cậu ấy
5,barcelona luôn muốn giữ chân hậu_vệ cậu ấy còn tha_thiết cống_hiến chúng_tôi tôn_trọng quyết_định daniel_alves ”
6,thực_tế ở mùa giải daniel_alves nhấp_nhổm rời khỏi barcelona
7,mặc_dù blđ đội bóng xứ catalan thuyết_phục thành_công cầu_thủ ở
8,hiện_tại rõ lý_do vì_sao daniel_alves nằng_nặc đòi rời khỏi barcelona bởi_lẽ cầu_thủ luôn đảm_bảo vị_trí chính_thức
9,diễn_biến trong ngày bến đỗ mới daniel_alves juventus
10,cách vài ngày đích_thân tổng_giám_đốc juventus beppe_marotta khẳng_định đàm_phán daniel_alves
