idx, sentence
0,tin reuters vừa_qua ngân_hàng banco_del_austro ecuador tiết_lộ trong một vụ kiện ở new_york ngân_hàng wells_fargo co mỹ
1,phía ngân_hàng ecuador tin tặc mã ngân_hàng sử_dụng chuyển tiền hệ_thống swift sử_dụng chúng chuyển tiền tới ngân_hàng wells_fargo co
2,cuộc tấn_công xảy 15 tháng người phát_ngôn swift nói reuters tuy_nhiên swift mới phát_hiện cuộc tấn_công
3,ngân_hàng chia_sẻ chi_tiết về cuộc tấn_công swift
4,trong đại_diện wells_fargo đưa bất_cứ bình_luận nào về vụ_việc kể
5,ngân_hàng tpbank thông_báo ngăn_chặn một vụ chuyển tiền đáng ngờ trị_giá 1 triệu euro 11 triệu usd cuối năm_ngoái
6,vụ chuyển tiền thực_hiện thông_qua một dịch_vụ bên thứ ba ngân_hàng sử_dụng kết_nối hệ_thống swift
7,hồi tháng hai ngân_hàng trung_ương bangladesh đánh_cắp 81 triệu usd suýt mất gần 1 tỉ usd một may_mắn hãn_hữu hacker vô_tình sai chính_tả trong lệnh chuyển tiền
8,mất an_toàn thông_tin trong lĩnh_vực ngân_hàng xảy tần_suất ngày_càng hàng_loạt sự_cố liên_quan đến bảo_mật ngân_hàng gây rúng_động toàn_cầu
9,đáng nói ngân_hàng xu_hướng im_lặng tự giải_quyết sự_cố
