idx, sentence
0,cnn ba con_số đủ làm_nên một xu_hướng ba vụ hack nhà_băng trong thời_gian đủ thấy hệ_thống ngân_hàng toàn_cầu tấn_công
1,hồi tháng 12015 vụ tấn_công ngân_hàng banco del austro nhà_băng mô_tả trong vụ kiện tòa_án liên_bang new_york xử_lý
2,tên trộm chuyển 12 triệu usd ngân_hàng tài_khoản ở hồng_kông dubai new_york los_angeles hồ_sơ vụ_việc
3,cụ_thể tiền banco del austro giữ trong tài_khoản ngân_hàng mỹ wells_fargo
4,ngân_hàng ecuador cáo_buộc wells_fargo thất_bại trong nhận_biết ngăn_chặn lệnh chuyển tiền giả
5,wells fargo bác_bỏ cáo_buộc hay họ chịu trách_nhiệm tổn_thất ngân_hàng bạn chịu
6,vụ kiện lần đầu công_bố rộng_rãi hôm 205 tờ báo the wall_street_journal một tuần hội viễn_thông tài_chính liên ngân_hàng thế_giới swift hướng_dẫn khách_hàng cách đảm_bảo an_toàn mạng máy_tính họ
7,swift cảnh_báo hai vụ tấn_công nhằm ngân_hàng trung_ương bangladesh ngân_hàng thương_mại_tpbank việt_nam dường_như “ một phần chiến_dịch rộng_lớn hơn độ thích_nghi cao hơn ”
8,tin tặc nhắm hai nhà_băng châu_á mô_hình ngân_hàng banco del austro mô_tả 1
9,kẻ tấn_công sử_dụng phần_mềm độc_hại phá vỡ hệ_thống an_ninh địa_phương một ngân_hàng 2
10,chúng quyền truy_cập mạng tin nhắn swift 3
11,tin nhắn lừa_đảo gửi swift tiền chuyển tài_khoản ở ngân_hàng lớn
12,ba vụ tấn_công nhấn_mạnh tính dễ tổn_thương ngân_hàng nhỏ vốn đủ khả_năng tự_vệ tiên_tiến
13,hacker đột_nhập một ngân_hàng yếu hơn chúng tạo yêu_cầu giả kéo tiền khỏi một nhà_băng lớn
14,“ thật may rủi_ro đối_với swift nói mới trong bối_cảnh công_nghệ nay phát_triển còn bọn tin tặc ngày_càng tinh_vi hơn ” luật_sư ngân_hàng banco del austro nói trong phiên_tòa hôm 313
15,swift hay họ biết về vụ tấn_công ngân_hàng ecuador
16,“ chúng_tôi khách_hàng thông_báo về vụ tấn_công như_vậy vụ_việc liên_quan đến sản_phẩm dịch_vụ chúng_tôi chúng_tôi thông_báo hỗ_trợ hơn cộng_đồng
17,chúng_tôi liên_lạc ngân_hàng liên_quan tìm thêm thông_tin nhắc_nhở khách_hàng mình họ nghĩa_vụ thông_tin đến chúng_tôi ” phát_ngôn_viên swift_natasha de teran nói
