idx, sentence
0,flc thanh_hóa flc thanh_hóa vs hải_phòng vleague 2016 treo thuong tien ty flc_thanh_hoa_thuong tien ty flc thanh_hóa đội bóng khung tiền thưởng cao nhất ở mùa giải năm nay
1,trận thắng sân_nhà cầu_thủ nhận 500 triệu đồng
2,chiến_thắng sân khách phần_thưởng 600 triệu đồng
3,tuy_nhiên số tiền thưởng nóng flc thanh_hóa tăng gấp đôi trận tiếp_đón hải_phòng vòng 11 vleague chiều ngày 22/5
4,ban lãnh_đạo đội bóng xứ thanh nâng mức thưởng đoàn quân gđkt lê_thụy_hải thành 1 tỷ đồng giành thắng_lợi ở trận đấu
5,liều “ doping ” lớn cầu_thủ flc thanh_hóa hải_phòng một đối_thủ dễ bắt_nạt
6,đoàn quân hlv trương_việt_hoàng thấy đội bóng gây ấn_tượng nhất ở mùa giải năm nay 8 trận thắng 1 trận hòa mới thua 1 trận vững_vàng ở vị_trí số 1 bảng xếp_hạng
7,hai tên nguy_hiểm nhất đội bóng đất cảng cặp tiền_đạo faganstevens
8,giành chiến_thắng trong chuyến làm_khách flc thanh_hóa chiều_mai hải_phòng chắc_chắn giành chức vô_địch ở lượt đi
9,tuy_nhiên khó đoàn quân hlv trương_việt_hoàng hoàn_thành mục_tiêu mình flc thanh_hóa thấy trở_lại chiến_thắng 40 ở trận đấu bù đồng_tháp giữa tuần
10,chiến_thắng vừa_qua giúp flc thanh_hóa leo vị_trí thứ 2 bảng xếp_hạng rút ngắn khoảng_cách giữa hai đội còn 6 điểm
11,mức thưởng 1 tỷ đồng một trận thắng flc thanh_hóa đưa trở_thành mức thưởng khủng nhất một trận đấu vleague 2016
12,clb sài_gòn fc đội nhận thưởng nhất một chiến_thắng đoàn quân hlv nguyễn_đức_thắng nhận 900 triệu đồng chiến_thắng shb đà_nẵng
