idx, sentence
0,ông lê_văn_khoa phó chủ_tịch ubnd tp nút giao bằng hiện_hữu còn đáp_ứng nổi lượng xe đi ngày_càng tăng mạnh 18000 20000 lượt xe / ngày khiến khu_vực nút xung_quanh luôn rơi ùn_tắc
1,xây_dựng nút giao mới khác nhằm xóa điểm kẹt xe xuống cảng biển cát_lái tạo thuận_lợi xe đi về giữa cầu phú_mỹ đường vành_đai đông vành_đai 2 hướng về đường_cao_tốc tphcm long_thành dầu_giây
2,đồng_thời công_trình nhằm khai_thông dòng xe đi về giữa cảng cát_lái tuyến đường liên_hoàn_đồng_văn_cống mai_chí_thọ xa_lộ hà_nội
3,dự_án trong giai_đoạn đầu xây_dựng cầu_vượt thẳng nút giao hướng đường_vành_đai 2 rộng 17 m dài 316 m bốn làn xe ô_tô hướng cầu phú_mỹ thẳng cầu_kỳ hà 3 ngược_lại hướng cầu_kỳ hà 3 xây_dựng hầm chui nút giao rẽ trái về đường nguyễn_thị_định xuống cảng cát_lái hầm dài 405 m rộng 9 m hai làn xe nắp hầm chui nút giao hình_thành vòng xoay hiện_nay … mặt nền hiện_hữu hướng đường nguyễn_thị_định vành_đai 2 xây_dựng bốn nhánh rẽ đường nguyễn_thị_định đi đường vành_đai 2 về hướng cầu phú_mỹ làm nhánh rẽ hướng cảng cát_lái đi vành_đai 2 nhánh rẽ hướng cầu phú_mỹ nguyễn_thị_định xuống cảng cát_lái vành_đai 2 rẽ nguyễn_thị_định đi về đồng_văn cống … cùng_với xây_dựng đường chui dạ cầu mỹ_thủy cầu_kỳ hà 2 cầu_kỳ hà 3 giảm lưu_lượng xe hai bánh tập_trung về nút đảm_bảo an_toàn giao_thông
4,xây_dựng cầu_kỳ hà 3 mới nằm ở lõi giữa dài 75 m rộng 17 m bốn làn xe kết_cấu tương_đương nằm bên cạnh cầu hiện_hữu nhằm đáp_ứng lượng xe_tăng nhanh_chóng dồn về đường_cao_tốc tp hcm long_thành dầu_giây
5,lễ khởi_công ông lê_văn_khoa cho_biết triển_khai dự_án thu_hồi giải_tỏa hơn 576 ha đất làm ảnh_hưởng đến cuộc_sống gần 150 hộ dân thuộc phường cát_lái thạnh_mỹ_lợi quận 2
6,trong ít hộ dân ảnh_hưởng công_trình xây_dựng làm vành_đai 2 cầu mỹ_thủy mở_rộng đường nguyễn_thị_định đồng_văn_cống … “ tôi mong bà_con đồng_thuận chia_sẻ tp khó_khăn trong thực_hiện dự_án
7,đồng_thời tôi chỉ_đạo quận 2 bảo_đảm sớm tái_định_cư ổn_định số bà_con ” ông khoa nói
8,khu quản_lý giao_thông đô_thị số 2 chủ đầu_tư dự_án toàn_bộ công_trình hoàn_thành năm 2018
9,kinh_phí giai_đoạn đầu 8379 tỉ đồng
