idx, sentence
0,ngày 1/6 đến 3/6 tand tỉnh bắc_ninh mở phiên xét_xử nguyễn_ngọc_minh tức_minh “ sâm ” 9 đồng_phạm về tội cưỡng_đoạt tài_sản tàng_trữ trái_phép vũ_khí quân_dụng
1,cáo_trạng ngoài mở võ_đường năm 2010 minh sâm lập công_ty tnhh đại_an đóng trụ_sở ở thị_xã từ_sơn tỉnh bắc_ninh kinh_doanh gỗ cao_cấp thâu_tóm bất_động_sản vị_trí vàng ở khu_vực thị_xã từ_sơn
2,dù ubnd tỉnh bắc_ninh cấp phép làm_chủ đầu_tư 2 khu chợ phù_khê_thượng phù_khê_đông thuộc thị_xã từ_sơn công_ty minh sâm còn tự_ý biến một phần đất dự_án làm chợ tấn_bào mở_rộng kinh_doanh gỗ
3,ông ta giao con_gái nguyễn_thu_hằng con_rể trần_thái_sơn quản_lý chợ phù_khê_đông
4,khu chợ phù_khê_thượng chợ tiến_bào nguyễn_thành_hưng 63 tuổi tức hưng_sóc điều_hành
5,cáo_buộc minh “ sâm ” quy_định loại xe trọng_tải lớn nộp phí 13_triệu đồng một lần lưu bãi ôtô chở hàng chợ nộp 50000 đồng …_minh sâm còn chỉ_đạo đàn_em ép phương_tiện chở gỗ kho_bãi hộ kinh_doanh cá_thể chợ dỡ_hàng nhằm thu phí bốc_xếp bến_bãi
6,ai chống lệnh côn_đồ đe_dọa
7,ngày 13/8/2014 cơ_quan cảnh_sát điều_tra bộ công_an bắt quả_tang nguyễn_hữu_hoàng 25 tuổi nhân_viên công_ty đại_an hành_vi cưỡng_đoạt 12 triệu đồng một người buôn gỗ chợ phù_khê_đông
8,hành_vi điều_hành kiểu xã_hội đen minh_sâm phát_hiện
9,bộ công_an xác_định 12 hại ép nộp loại phí vận_chuyển gỗ khu chợ minh_sâm quản_lý tổng_số tiền gần 200_triệu đồng
10,cuộc vây_ráp khám_xét hơn 7 tiếng tham_gia hàng trăm cảnh_sát cảnh_sát thu trong nhà_minh sâm trụ_sở công_ty một súng_ngắn k54 một súng_ngắn k59 2 súng somblex 2 súng bắn đạn hoa cải 7 ôtô hạng sang một xe maybach 3 xe lexus một xe mercedes một xe bmw một xe toyota_highlander lựu_đạn hai cây_gỗ sưa trị_giá hàng chục tỷ đồng lượng lớn tiền_mặt ngoại_tệ … nhà_chức_trách xác_định minh sâm dấu_hiệu phạm_tội cưỡng_đoạt tài_sản truy_tố ở khoản 2 khung_hình_phạt 310 năm
11,trong 9 đồng_phạm hai người_thân ông ta con_gái con_rể xác_định đóng vai_trò tích_cực trong đe_dọa tiểu tương lái_xe thu phí
12,cánh_tay_phải minh_sâm nguyễn_thành_hưng tử_vong trong quá_trình điều_tra đình_chỉ can
