idx, sentence
0,chiều 20/5 hà_nội trung_tâm giáo_dục thiên_nhiên env tổ_chức bảo_vệ tê_giác thế_giới sri diễn_viên hollywood_paul_blackthorne phối_hợp tổ_chức họp_báo toạ_đàm hơn 500 sinh_viên trường đại_học thăng_long mở_màn chiến_dịch “ việt_nam ơi bảo_vệ tê_giác ”
1,paul_blackthorne nổi_tiếng ở hollywood vai diễn chính trong phim doom mũi_tên arrow
2,chia_sẻ báo_chí nam diễn_viên paul_blackthorne biết “ đến việt_nam một trong thị_trường tiêu_thụ tê_giác lớn nhất thế_giới
3,niềm tin mù_quáng sử_dụng sừng tê_giác chữa bệnh thể_hiện đẳng_cấp khiến nhu_cầu tiêu_thụ ngày_một gia_tăng
4,năm 2010 cá_thể tê_giác java cuối_cùng việt_nam giết lấy sừng
5,ước_tính ngày ba cá_thể tê_giác sát_hại ở nam_phi
6,tổ_chức bảo_tồn thiên_nhiên quốc_tế iucn tình_trạng săn_bắn tê_giác tiếp_tục diễn hiện_nay tê_giác tuyệt_chủng năm 2026
7,nam diễn_viên hollywood_paul_blackthorne nhấn_mạnh “ loài tê_giác đứng bên bờ vực tuyệt_chủng lòng_tham thiếu hiểu_biết người
8,tôi chọn việt_nam điểm dừng chân bởi_lẽ một điểm_nóng về tiêu_thụ sừng tê_giác
9,việt_nam ơi bảo_vệ tê_giác ” tên chiến_dịch trung_tâm giáo_dục thiên_nhiên tổ_chức bảo_vệ tê_giác thế_giới sri tổ_chức nhằm nâng cao nhận_thức cộng_đồng giảm_thiểu nhu_cầu tiêu_thụ sừng tê_giác việt_nam
10,tôi chọn việt_nam điểm dừng chân bởi_lẽ việt_nam điểm_nóng về tiêu_thụ sừng tê_giác loài tê_giác đứng bên bờ tuyệt_chủng long tham thiếu hiểu_biết người chúng_ta nhau làm ”
11,diễn_viên paul_blackthorne năm 2015 gần 1200 cá_thể tê_giác giết_hại lấy sừng
12,tần_suất tính đến năm 2026 loài tê_giác tiệt chủng
13,trong sừng tê_giác – nguyên_nhân con tê_giác săn_bắt thần_dược mọi người tưởng
14,còn bà vũ_thị_quyên giám_đốc trung_tâm giáo_dục thiên_nhiên “ buôn_bán sừng tê_giác lợi_nhuận lớn nó ví_như vàng_đen
15,trong năm chúng_tôi làm_việc cơ_quan_chức_năng bắt_giữ đối_tượng buôn_bán sừng tê_giác bắt người vận_chuyển thuê bắt kẻ cầm_đầu
16,chúng_tôi muốn mọi người biết sử_dụng sừng tê_giác bảo_vệ chúng sừng tê_giác thần_dược ”
17,trong bà susie_offordwoolley phó giám_đốc tổ_chức sri “ bảo_tồn tê_giác ở việt_nam vấn_đề nóng mắt_xích quan_trọng trong vận_chuyển buôn_bán tê_giác ta hành_động xử_lý vấn_nạn buôn_lậu tê_giác bảo_tồn tê_giác ” trong chương_trình hơn 500 sinh siên trường đh thăng_long buổi trao_đổi nam diễn_viên paul_blackthorne về sự_thật sừng tê_giác “ thần_dược ”
18,cơ_hội bạn trẻ hiểu hơn về trách_nhiệm mình trong bảo_vệ cân_bằng hệ_sinh_thái
