idx, sentence
0,mới_đây lãnh_đạo yokohama cử người đến đại_bản_doanh hagl đàm_phán về trường_hợp tiền_vệ tuấn_anh
1,chủ_tịch koji_kitagawa clb nhật_bản cuộc trao_đổi cụ_thể bầu đức về tương_lai tiền_vệ tuấn_anh đội bóng thuộc jleague 2
2,cụ_thể phía yokohama đánh_giá cao nỗ_lực tập_luyện tinh_thần cầu tiến tài_năng trẻ bầu đức luôn nhận_xét xuất_sắc nhất lò đào_tạo trẻ hagl
3,dù sân thi_đấu lần nào tuấn_anh luôn giữ thái_độ chuyên_nghiệp ngừng tập_luyện đồng_thời miệt_mài học_tập tiếng nhật hòa_nhập nhanh hơn đồng_đội
4,trong cuộc gặp chủ_tịch đội bóng nhật bày_tỏ mong_muốn tuấn_anh trong 5 đến 10 năm
5,“ tôi đọc báo việt_nam tôi người chỉ_trích tuấn_anh thui_chột tài_năng ngồi ghế dự_bị quá ở yokohama
6,thực_tế ở jleague 2 ít cầu_thủ 21 tuổi tuấn_anh sân đá chính
7,dù tài_năng họ thời_gian hòa_nhập môi_trường mới
8,chúng_tôi đánh_giá cao tài_năng tư_cách tuấn anh muốn ký hợp_đồng 5 đến 10 năm cậu ấy
9,clb sẵn_sàng tuấn_anh làm nghĩa_vụ quốc_gia bất_cứ lúc_nào ” ông kitagawa hết lời khen_ngợi cựu sao u19
10,coi lời đề_nghị đầy bất_ngờ yokohama
11,đáp bầu đức hay cân_nhắc thêm đưa câu trả_lời cụ_thể
12,tuy_nhiên người yêu_cầu đội bóng nhật mang tính xã_giao làm đẹp_lòng đối_tác trong bóng_đá giao_kèo nào kéo_dài 10 năm
13,kể tuấn_anh gặp khó tìm suất đá chính ở
14,thực_tế khả_thi hơn yokohama đề_nghị kéo_dài hợp_đồng tuấn_anh thêm một năm mùa giải mang ý_nghĩa học_hỏi chính
15,trong xuân_trường ở incheon_united đến năm 2017 công_phượng tuấn_anh nhận đề_nghị gia_hạn phía hagl đưa câu trả_lời dứt_khoát
16,rèn_giũa ở môi_trường chuyên_nghiệp cần_thiết phát_triển sao trẻ họ đá chính thay_vì mãi làm_quen ghế dự_bị
