idx, sentence
0,phái_đoàn mito_hollyhock đến lượt phía yokohama_fc chính_thức cử người đến đàm_phán clb hagl trong ngày 2/6 vừa_qua
1,đích_thân chủ_tịch clb nhật_bản ông koji_kitagawa cuộc trao_đổi ông đoàn nguyên đức về tương_lai tiền_vệ nguyễn_tuấn_anh triển_vọng hợp_tác giữa 2 bên
2,trong buổi họp lần giữa hai bên vấn_đề làm sáng_tỏ tuấn_anh chơi bóng yokohama đến triển_vọng tương_lai cầu_thủ
3,cụ_thể phía yokohama đánh_giá cao nỗ_lực tập_luyện chăm_chỉ tinh_thần cầu tiến cầu_thủ trẻ quê thái_bình
4,dù sân thi_đấu tuy_nhiên tuấn anh luôn giữ thái_độ chuyên_nghiệp tinh_thần cầu tiến
5,thậm_chí anh còn tự học tiếng nhật giao_tiếp đồng_đội tốt hơn
6,dù sân thi_đấu song tinh_thần tuấn_anh khiến yokohama thích_thú lí_do khiến họ đưa lời đề_nghị mới phía hagl
7,cụ_thể chủ_tịch đội bóng nhật bày_tỏ mong_muốn tuấn_anh trong 5 đến 10 năm
8,“ thông_tin báo_chí vn tôi thấy người chỉ_trích tuấn_anh thui_chột tài_năng ngồi ghế dự_bị quá ở yokohama_fc
9,thực_tế ở jleague 2 giải hạng 2 nhật ít cầu_thủ 21 tuổi tuấn_anh sân đá chính
10,em dù tài_năng thời_gian hòa_nhập
11,chúng_tôi đánh_giá cao tài_năng tư_cách tuấn_anh do_vậy chúng_tôi chính_thức đặt vấn_đề yokohama_fc muốn ký hợp_đồng 5 đến 10 năm tuấn_anh
12,clb sẵn_sàng tuấn_anh về vn khoác áo đội_tuyển quốc_gia hay u23 bất_cứ lúc_nào ” ông kitagawa chia_sẻ
13,yêu_cầu khá bất_ngờ phía yokohama chủ_tịch đoàn nguyên đức hay cân_nhắc thêm đưa câu trả_lời cụ_thể
14,như_vậy ngoại_trừ trường_hợp xuân_trường ở incheon_united đến năm 2017 hiện công_phượng tuấn_anh nhận đề_nghị gia_hạn phía hagl chấp_nhận
