idx, sentence
0,thông_tin ban huấn_luyện công_phượng điều_trị đặc_biệt kết_thúc trận đấu syria
1,khác đồng_đội trong quãng thời_gian ít_ỏi sân chàng trai khoác áo mito_hollyhock lật sơ_mi cổ_chân
2,ở trận thắng syria 20 công_phượng hlv nguyễn_hữu_thắng tung sân đầu
3,thay ông anh chơi trong 30 phút cuối trận giúp anh bắt_nhịp thời_gian dài điều_trị chấn_thương tránh rủi_ro
4,tuy_nhiên có_vẻ vận đen thôi đeo_bám cầu_thủ tài_năng
5,trong một pha đi bóng phượng lật sơ_mi một pha bóng mạnh đối_thủ
6,chẩn_đoán ban_đầu trong trường_hợp xấu công_phượng tạm ngưng thi_đấu trong 2 tuần
7,khả_năng anh sân ở giải đấu tứ hùng myanmar nhỏ
8,17 giờ chiều nay phượng đi tuyển việt_nam bay sang myanmar
9,lịch thi_đấu thầy_trò hlv nguyễn_hữu_thắng 2 trận đấu
10,giải đấu thể_thức đấu_loại trực_tiếp
11,ở trận mở_màn việt_nam gặp hong_kong 15 giờ ngày 36
12,thắng ngày 56 chúng_ta đá trận chung_kết đội thắng trong cặp đấu myanmar singapore tranh phần_thưởng 20000 usd
13,đội nhì nhận phần_thưởng 10000 usd
14,đội_xếp thứ 3 nhận 5000 usd
15,lần đầu công_phượng thiếu may_mắn đội_tuyển chấn_thương
16,ở trận cuối_cùng giải u 23 châu_á qatar ngày 201 anh gãy xương đòn vai một cú húc cầu_thủ u 23 uae cuối trận
17,chấn_thương ảnh_hưởng đến quá_trình hòa_nhập môi_trường jleague 2 phượng
18,đồng_thời khiến phượng không_thể có_mặt ở đợt tập_trung đội_tuyển đầu_tiên triều_đại hlv hữu_thắng ở 2 trận cuối vòng loại kép world_cup 2018 asian_cup 2019 gặp đài_loan iraq
19,dù gần gần 8 phút sân trong màu áo mito_hollyhock chàng trai quê đô_lương nghệ_an thừa_nhận lấy sức_mạnh nhát chân trong pha tranh_chấp
