idx, sentence
0,hợp_đồng giữa mu mourinho công_bố ngày 27/5 đến hôm_qua 30/5 nhà cầm_quân người bồ_đào_nha mới chính_thức đến tham đại bản_doanh quỷ đỏ
1,xuất_hiện_tại khu tập_luyện carrington mourinho trợ_lý rui_farria
2,cựu hlv chelsea gặp tượng_đài sống man_utd sir_bobby_charlton
3,mourinho tới chào trêu đùa ngài hủy_hoại giấc mơ vô_địch world_cup năm 1966 đất_nước chúng_tôi
4,tôi luôn dành ngài tôn_trọng
5,đáp sir_bobby_charlton dành mourinho lời chúc_mừng tôi vui hạnh_phúc thấy anh ở
6,xin chúc_mừng
7,mourinho đáp khiêm_tốn xin đừng chúc_mừng tôi
8,chúng_ta giành chiến_thắng trong trận đấu đấy tôi đón_nhận lời chúc ông
9,trò_chuyện ít phút tượng_đài sống mu người đặc_biệt gđđh_ed_woodward dẫn đi thăm quan sân_bãi khu đào_tạo trẻ
10,hai người buổi thảo_luận hơn 1 tiếng đồng_hồ phòng làm_việc mới sắp sẵn mourinho
11,mục_tiêu chính buổi làm_việc giữa nhà cầm_quân người bồ_đào_nha lãnh_đạo quỷ đỏ cố_gắng đưa mu trở_lại vinh_quang thời sir alex_ferguson
12,bên_cạnh họ thảo_luận về kế_hoạch chuyển_nhượng đội bóng
13,người đặc_biệt muốn bản hợp_đồng sớm ký_kết thời_điểm toàn đội tập_trung chuẩn_bị mùa giải mới tháng 7
14,mục_tiêu mu nhắm đến chính trung_vệ manolas roma sẵn_sàng chi 54 triệu bảng mua saul_niguez atletico_madrid
15,bên_cạnh mourinho còn nhắm đến matic stones ibrahimovic aubameyang
