idx, sentence
0,mức thuế mới 522 áp_dụng đối_với thép tấm cán nguội trung_quốc sản_xuất
1,loại thép sử_dụng trong xây_dựng sản_xuất xe_hơi container vận_tải
2,bộ thương_mại mỹ đưa phán_quyết trong bối_cảnh căng_thẳng thương_mại giữa mỹ trung_quốc cao đối_với một_số sản_phẩm bao_gồm thịt gà
3,riêng thép một vấn_đề nhạy_cảm
4,nhà_sản_xuất thép nội_địa mỹ châu_âu trung_quốc làm méo_mó thị_trường toàn_cầu gây nguy_cơ “ ngập_lụt ” ngành thép thế_giới bán_phá_giá giải_quyết nguồn cung dư_thừa nước_ngoài
5,doanh_nghiệp thép lớn mỹ gửi đơn ủy_ban thương_mại_quốc_tế mỹ itc đề_nghị cấm tất_cả mọi loại thép nhập_khẩu trung_quốc
6,đơn_vị cáo_buộc 12000 công_nhân ngành thép nước sa_thải trong 1 năm cạnh_tranh lành_mạnh trung_quốc
7,trong phía trung_quốc nói suy_giảm nền kinh_tế nguyên_nhân khiến ngành thép gặp khó biện_pháp giảm sản_lượng thép
8,tuy_nhiên nước khẳng_định họ tiếp_tục chính_sách hỗ_trợ công_ty sản_xuất thép một giải_pháp nhằm đưa kinh_tế_phục_hồi
9,năm_ngoái giá_trị xuất_khẩu sản_phẩm thép tấm cán nguội trung_quốc sang mỹ đạt khoảng 272 triệu usd
