idx, sentence
0,hiện_nay 23/05 ảnh_hưởng gió_mùa tây_nam hoạt_động mạnh_dần khu_vực vùng_biển bình_thuận cà_mau cà_mau kiên_giang vịnh thái_lan khu_vực nam biển đông bao_gồm quần_đảo trường_sa mưa dông mạnh
1,dự_báo trong 23 ngày tới khu_vực nam biển đông bao_gồm quần_đảo trường_sa vùng_biển bình thuậncà_mau cà_maukiên_giang vịnh thái_lan tiếp_tục mưa dông mạnh
2,ngày 2325 / 5 ở vịnh thái_lan vùng_biển cà_maukiên_giang bao_gồm đảo phú_quốc thổ_chu vùng_biển bình_thuận đến cà_mau vùng_biển phía nam biển đông bao_gồm quần_đảo trường_sa gió_tây_nam mạnh cấp 45 giật cấp 67
3,cấp_độ rủi_ro thiên_tai cấp 1
4,ngoài_ra trong ngày hôm_nay 23/05 khu_vực bắc_biển_đông bao_gồm quần_đảo hoàng_sa mưa_rào dông trong cơn dông khả_năng cao xuất_hiện lốc xoáy gió_giật mạnh
5,ảnh_hưởng hội_tụ gió cao trong đêm nay ngày_mai 23/5 ở phía tây_bắc_bộ tiếp_tục mưa_rào rải_rác dông đêm mai 23/5 ảnh_hưởng hội_tụ gió cao kết_hợp rãnh áp_thấp nén ở bắc_bộ bắc_trung_bộ khả_năng xảy mưa dông diện rộng một_số mưa đến mưa to
6,trong cơn dông khả_năng xảy tố_lốc mưa_đá gió_giật mạnh
7,dự_báo trung_tâm khí_tượng thủy_văn trung_ương tỉnh phía tây_bắc_bộ mây mưa mưa mưa to rải_rác dông
8,gió nhẹ
9,trong cơn dông khả_năng xảy tố_lốc mưa_đá gió_giật mạnh
10,độ_ẩm 6898
11,nhiệt_độ thấp nhất 22 25 oc
12,nhiệt_độ cao nhất 26 29 oc
13,phía đông_bắc_bộ mây ngày mưa_rào dông vài riên vùng núi mưa mưa_rào rải_rác dông đêm mưa mưa mưa to rải_rác dông
14,gió nhẹ
15,trong cơn dông khả_năng xảy tố_lốc mưa_đá gió_giật mạnh độ_ẩm 6396
16,nhiệt_độ thấp nhất 23 26 oc
17,nhiệt_độ cao nhất 28 31 oc
18,tỉnh thanh_hóa thừa_thiên_huế mây thay_đổi mưa_rào dông vài
19,gió nhẹ
20,độ_ẩm 6596
21,nhiệt_độ thấp nhất 24 27 oc
22,nhiệt_độ cao nhất 30 33 oc
23,đà_nẵng đến bình_thuận mây thay_đổi ngày nắng chiều_tối đêm mưa_rào dông vài
24,gió nhẹ
25,độ_ẩm 6595
26,nhiệt_độ thấp nhất 25 28 oc
27,nhiệt_độ cao nhất 32 35 oc khu_vực tây_nguyên mây thay_đổi ngày mưa_rào dông vài chiều_tối đêm mưa mưa mưa to rải_rác dông
28,gió_tây nam cấp 23
29,trong cơn dông khả_năng xảy tố_lốc mưa_đá gió_giật mạnh
30,độ_ẩm 5595
31,nhiệt_độ thấp nhất 21 24 oc
32,nhiệt_độ cao nhất 31 34 oc
33,nam_bộ mây thay_đổi ngày nắng chiều_tối mưa mưa mưa to rải_rác dông đêm mưa_rào dông vài
34,gió_tây nam cấp 23
35,trong cơn dông khả_năng xảy tố_lốc mưa_đá gió_giật mạnh
36,độ_ẩm 60 95
37,nhiệt_độ thấp nhất 25 28 oc
38,nhiệt_độ cao nhất 31 34 oc
