idx, sentence
0,liên_hoan_phim lhp cannes lần thứ 69 khép đêm 225 giờ_địa_phương giải cành cọ vàng_danh_giá nhất dành phim i daniel_blake đạo_diễn kỳ_cựu người anh ken_loach
1,bộ phim kể về cảnh sống chật_vật nhờ trợ_cấp phúc_lợi xã_hội đầy khó_khăn thợ_mộc daniel_blake 59 tuổi ở newcastle
2,phim về khổ_cực con_người thời “ thắt_lưng buộc bụng ” anh nhận cảm_xúc mạnh_mẽ khán_giả công_chiếu lhp mặc_dù nhà phê_bình tỏ dè_dặt hơn lời khen_ngợi
3,lần thứ hai đạo_diễn ken loach thắng giải cành cọ vàng phim “ the wind_that_shakes_the_barley ” năm 2006
4,nhận giải_thưởng sâu khấu đạo_diễn loach nói “ bộ phim đưa chúng_ta đến thế_giới trí_tưởng_tượng
5,nó mang chúng_ta trở_lại thế_giới chúng_ta sống … chúng_ta trao đi thông_điệp hy_vọng
6,chúng_ta nói một thế_giới khác cần_thiết ”
7,hạng_mục quan_trọng thứ hai lhp_cannes_– giải_thưởng lớn grand_prix trao đạo_diễn 27 tuổi người canada_xavier_dolan phim “ juste la_fin_du_monde ” its only the end of the world
8,bộ phim về đề_tài gia_đình chiếu hồi đầu tuần nhận đánh_giá tích_cực giới phê_bình
9,buổi họp_báo lễ trao giải đạo_diễn “ son_of_saul ” laszlo_nemes nói về bộ phim giành “ giải_thưởng lớn ” “ bộ phim khiến tôi xúc_động
10,chúng_ta cảm_nhận nó một hành_trình cảm_động
11,bắt_đầu bạn cảm_nhận lựa_chọn riêng đạo_diễn ”
12,trong bộ phim “ forushande ” the_salesman đạo_diễn kiêm biên kịch iran_asghar_farhadi nhận giải_thưởng nhất chiến_thắng ở hạng_mục “ nam diễn_viên chính xuất_sắc nhất ” dành shahab_hosseini “ kịch_bản xuất_sắc ”
13,diễn_viên nổi_tiếng điện_ảnh phi luật_tân_jaclyn_jose làm rạng_danh nước_nhà danh_hiệu “ nữ_diễn_viên xuất_sắc nhất ” vai diễn trong bộ phim marosa bối_cảnh manila
14,một_số nhà phê_bình đất diễn dành jose trong phim quá ít xứng_đáng giải_thưởng
15,tuy_vậy trả_lời tư_cách thành_viên bgk diễn_viên đan_mạch mads_mikkelsen nói “ cô ấy jaclyn_jose nữ diễn_viên chính tuyệt_vời kỹ_năng diễn_xuất bậc thầy
16,một vai phụ ”
