idx, sentence
0,tố_cáo người_dân cơ_sở liên_quan đến vụ_việc công_trình đường_dây 220 kv trực_ninh cắt đường_dây 220 kv ninh_bình nam_định tố trụ móng làm bằng bê_tông trộn … đất chiều nay 2/6 ông phạm_lạp phó giám_đốc công_ty cổ_phần sông_đà 11 tổ_chức gặp_mặt báo_chí
1,trả_lời nghi_vấn ông lạp khẳng_định đến thời_điểm kết_quả kiểm_định chất_lượng bê_tông lấy mẫu hiện_trường khẳng_định phản_ánh người dân hoàn_toàn cơ_sở
2,“ chúng_tôi đánh_giá vi_phạm hết_sức nghiêm_trọng
3,việc_làm sai_phạm một_vài cá_nhân làm ảnh_hưởng lớn đến hình_ảnh uy_tín công_ty làm xáo_trộn đời_sống việc_làm hàng ngàn cán_bộ công_nhân_viên công_ty ” ông lạp khẳng_định
4,ông lạp về phân_cấp quản_lý giám_đốc đơn_vị trực_thuộc trưởng_ban chỉ_huy công_trình đội_trưởng đội xây_lắp cán_bộ giám_sát kỹ_thuật một_số cán_bộ liên_quan chịu trách_nhiệm liên_quan về sai_phạm
5,trong người chịu trách_nhiệm chính đội_trưởng đội xây_lắp ông nguyễn_văn_toán
6,kết_luận kiểm_định chất_lượng bê_tông hội_đồng kỷ_luật công_ty quyết_định kỷ_luật cảnh_cáo giám_đốc phó giám_đốc phụ_trách thi_công cn11 7 cách_chức chức_vụ_trưởng_ban chỉ_huy công_trình cách_chức đội_trưởng đội xây_lắp cảnh_cáo 2 cán_bộ giám_sát kỹ_thuật khiển_trách phòng kỹ_thuật công_ty về xảy sai_phạm đáng tiếc
7,yêu_cầu cán_bộ liên_quan nói chịu bồi_thường toàn_bộ chi_phí làm vị_trí móng ” ông lạp nhấn_mạnh
8,bên_cạnh vị phó giám_đốc khẳng_định quan_điểm lãnh_đạo công_ty đối_với cá_nhân vi_phạm cá_nhân liên_quan chấp_hành đúng quyết_định kỷ_luật công_ty chịu hoàn_toàn chi_phí làm 2 vị_trí móng cột
9,gặp_gỡ 2 người tố_cáo trong buổi gặp_gỡ báo_chí ông lập khẳng_định giao cán_bộ xuống gặp trực_tiếp 2 người tố_cáo thừa_nhận tố_cáo cơ_sở mong_muốn giúp công_ty điều_kiện khắc_phục sửa_chữa
10,thông_tin nói người đơn_vị thi_công tới gặp 2 người tố_cáo đề_nghị đưa 100 triệu đồng mua im_lặng ông lạp khẳng_định lãnh_đạo công_ty sông_đà 11 biết ấy
11,“ người ai chúng_tôi rõ nắm
12,ông nghĩ mình kỷ_luật đến xin_xỏ sao chúng_tôi nắm ấy ” ông lạp phân_trần
13,vị lãnh_đạo thừa_nhận sự_việc phát_hiện ảnh_hưởng đến chất_lượng công_trình ví_dụ gặp bão gió gây đổ cột
14,anh vũ đức_thuận sn 1970 trú thôn an_hưng xã đại_an huyện vụ_bản tỉnh nam_định lên_tiếng báo_chí về khuất_tất trong quá_trình thi_công trụ móng cột_điện đường_dây 220 kv ninh_bình nam_định
15,anh thuận đầu tháng 3/2016 chủ_thầu thi_công cột_điện đường_dây 220 kv chạy xã đại_an thuê anh máy trộn bê_tông giá 12 triệu đồng / ngày
16,đến giữa tháng 4/2016 trong quá_trình làm_việc anh giật_mình tốp thợ yêu_cầu bỏ một phần xi_măng trộn đá_sỏi phần còn đất phần đế móng
17,kinh_nghiệm mình anh thuận đổ bê_tông làm đế một công_trình mất khoảng 25 30 ngày
18,tuy_nhiên trong 2 ngày_đêm đổ xong phần đế móng
19,thi_công xong móng cột_điện thứ nhất anh thuận báo chủ thi_công xin nghỉ muốn tiếp_tay xây_dựng gian_dối
20,nghỉ làm khoảng tháng 5/2016 anh thuận em_trai phát_hiện đội thi_công làm cách cũ đổ cột móng thứ 2
21,quá bức_xúc 2 anh_em anh thuận bí_mật quay video làm bằng_chứng gửi đến cơ_quan báo_chí tố_cáo việc_làm sai_trái
