idx, sentence
0,trong một buổi họp_báo trận tuyển anh giao_hữu bồ_đào_nha đội_trưởng “ tam_sư ” khẳng_định mourinho một trong nhà cầm_quân tốt nhất thế_giới
1,“ mourinho ư
2,làm_việc chung một nhà cầm_quân tài_năng ông ấy may_mắn cá_nhân tôi cầu_thủ ở manchester_united ” r10 phát_biểu sport_mail
3,bên cạnh lời nhận_xét “ cánh ” dành nhà cầm_quân người bồ_đào_nha rooney đặt niềm tin mourinho đủ sức vực dậy tinh_thần “ quỷ đỏ ” đưa đội bóng quay trở_lại nhịp chiến_thắng thời phong_độ đỉnh_cao
4,khen_ngợi “ người đặc_biệt ” rooney còn dành lời nhận_xét tích_cực đàn_em marcus_rashford
5,đội_trưởng “ tam_sư ” hlv roy_hodgson quyết_định đúng_đắn triệu_tập tiền_đạo 18 tuổi tuyển ở euro 2016
6,“ cậu ấy phong_độ tốt
7,cậu ấy chứng_minh mọi người thấy cậu ấy năng_lực rashford tuyển bàn_cãi
8,cậu ấy chơi tốt
9,cậu ấy ghi bàn thắng trong trận giao_hữu gặp úc ghi tên mình lịch_sử cầu_thủ trẻ nhất ghi_bàn trong trận ra_mắt tuyển anh ” rooney nói thêm
10,nói rashford yếu_tố mang đến bất_ngờ ở “ tam_sư ” trong mùa giải năm nay
11,ngoài_ra đoàn quân roy_hodgson còn tiền_đạo đáng chú_ý khác harry_kane jamie_vardy … do_vậy tuyển anh kỳ_vọng đi sâu euro 2016 thay_vì loại vòng bảng ở giải đấu
12,“ lực_lượng hiện tôi tin tuyển anh đủ sức chinh_phục_chức vô_địch euro 2016
13,tôi tự_hào đeo băng đội_trưởng ở một đội bóng quá cầu_thủ giỏi
14,dù phong_độ thật_sự tốt trở_lại chấn_thương tôi tin mình quay trở_lại nhịp ghi_bàn ở euro 2016 ” chân sút sinh năm 1985 khẳng_định chắc_nịch truyền_thông
15,quay tình_hình ghế nóng old_trafford mourinho bổ_nhiệm rui_faria làm cánh_tay_phải ông “ quỷ đỏ ”
16,do_vậy muốn giữ chân ryan_giggs ban lãnh_đạo manchester_united tìm cựu cầu_thủ một vị_trí mới
17,khả_năng giggs đưa xuống làm_việc nicky_butt ở học_việc đào_tạo cầu_thủ trẻ chủ sân old_trafford
18,vì_thế cựu cầu_thủ sinh năm 1973 gần quyết_định kết_thúc mối duyên 29 năm đội bóng thành manchester
