idx, sentence
0,chân sút 30 tuổi hiện tập_trung tam_sư chuẩn_bị ngày hội euro 2016
1,hôm_qua 1/6 đội_trưởng mu lần đầu nói về có_mặt jose_mourinho ở nhà_hát giấc mơ thay van_gaal 2 mùa giải vấp ít chỉ_trích
2,rooney thấy cực háo_hức muốn làm_việc nhà cầm_quân người bồ thật_là thú_vị
3,ông ấy một trong nhà cầm_quân giỏi nhất thế_giới rõ_ràng ông quá am_tường premier_league
4,tôi chắc tôi cầu_thủ mu khác cảm_thấy hào_hứng làm_việc ông ấy
5,tôi mong đến ngày
6,kế_hoạch ngày 5/7 mourinho bắt_đầu chiến_dịch mùa giải quỷ đỏ
7,rooney hội_ngộ thầy mới anh lọt chung_kết euro 2016 10/7
8,mourinho bổ_nhiệm thay van_gaal thứ_sáu tuần bằng bản hợp_đồng thời_hạn 3 năm
9,tin_vui rooney 2 lý_do anh tiếp_tục triết_lý bóng_đá buồn chán ông thầy hà_lan lần gặp trực_tiếp phản_ứng mourinho kết còn nắm chelsea hi_vọng giúp anh chơi bùng_nổ trở_lại
10,trong thành_phần tuyển anh đến euro 2016 lần mu đóng_góp 3 tên ngoài rooney thêm chris_smalling măng_non marcus_rashford người lập kỷ_lục cầu_thủ trẻ nhất ghi_bàn trận ra_mắt trận anh thắng australia 21 vừa_qua
