idx, sentence
0,tỷ_phú mikhail_fridman người tạp_chí forbes nga bầu_chọn người giàu thứ nhì nước khối tài_sản tới 133 tỷ usd quyết_định toàn_bộ tài_sản làm từ_thiện
1,vị doanh_nhân nổi_tiếng sở_hữu hàng_loạt nhóm ngân_hàng thương_mại siêu_thị kênh_truyền_hình
2,tỷ_phú người nga khẳng_định ông muốn con_cái mình khởi_nghiệp bằng chính sức_lao_động khả_năng bản_thân
3,một nguồn tin hay trong bản di_chúc mình vị doanh_nhân nổi_tiếng bất_kỳ khối tài_sản nào con_cái
4,trong buổi nói_chuyện khán_giả forbes ông nhấn_mạnh “ tôi thích khoa_trương khẳng_định toàn_bộ tài_sản làm quỹ từ_thiện
5,tôi con mình ”
6,ông giải_thích một đứa trẻ sở_hữu_khối tài_sản lớn trong tay làm hại cuộc_đời chúng
7,tỷ_phú fridman hiện 4 người con
8,trong laura 22 tuổi cô con_gái lớn nhất
9,con_út nhà tài_phiệt mới 10 tuổi
