idx, sentence
0,tôi người thích phô_trương
1,tôi khẳng_định chuyển toàn_bộ tài_sản mình làm từ_thiện
2,tôi kế_hoạch bất_cứ con_cái đâu fridman biết trong một sự_kiện dành riêng người giàu tuần
3,ông giải_thích đưa người trẻ một_số tiền lớn hủy_hoại đời họ
4,ông muốn con_cái tham_gia hoạt_động trong alfa_group mình
5,fridman muốn con_cái tiếp bước mình tạo cơ_nghiệp riêng họ
6,một lý_do khác ông muốn con_gái lớn laura 22 tuổi trở_thành mục_tiêu kẻ ý_đồ xấu
7,tài_phiệt 4 người con nhỏ nhất mới 10 tuổi
8,forbes ước_tính tỷ_phú 52 tuổi hiện 142 tỷ usd người giàu nhì_nga thứ 63 thế_giới
9,ông đồng sáng_lập kiêm chủ_tịch tập_đoàn đa_ngành alfa_group nhà_băng tư_nhân lớn nhất nga alfa_bank tập_đoàn bán_lẻ x5_retail chuỗi siêu_thị nga
10,ông cổ_phần trong kênh_truyền_hình a1_tv_channel công_ty đầu_tư letterone
