idx, sentence
0,ngoại_trưởng trung_quốc_vương nghị hôm_qua cuộc gặp thủ_tướng canada_justin_trudeau người đồng_cấp canada_stephane_dion thủ_đô ottawa
1,buổi họp_báo phóng_viên amanda_connolly trang tin trực_tuyến ipolitics hỏi ông dion về trường_hợp công_dân người canada_kevin_garratt bắt trung_quốc năm 2014 cáo_buộc gián_điệp đánh_cắp bí_mật quốc_gia
2,cô muốn biết ông dion nêu trường_hợp garratts trong buổi hội_đàm ông vương sử_dụng quan_hệ song_phương cải_thiện_nhân_quyền ở khu_vực thế_nào
3,ngoại_trưởng dion trả_lời ông đề_cập đến garratts hai ông trao_đổi thẳng_thắn chân_thực về nhân_quyền
4,ông vương câu hỏi connolly chứa đầy định_kiến về trung_quốc không_thể chấp_nhận
5,người bên ngoài không_thể biết rõ tình_hình_nhân_quyền ở trung_quốc bằng người trung_quốc
6,người trung_quốc mới nói về ông vương nói tỏ thái_độ tức_giận
7,ông vương hỏi cô connolly đến trung_quốc bao_giờ
8,cô biết trung_quốc giúp hơn 600 triệu người thoát đói_nghèo
9,cô biết trung_quốc đưa vấn_đề bảo_vệ thúc_đẩy nhân_quyền hiến_pháp
10,ông dion im_lặng trong ông vương tiếp_tục nêu quan_điểm
11,ngoại_trưởng trung_quốc đề_nghị cô connolly dừng đặt câu hỏi vô_trách_nhiệm dù nước hoan_nghênh đề_xuất thiện_chí
12,chúng_tôi bác_bỏ cáo_buộc vô_căn_cứ ông vương nói
13,đứng im_lặng khiến ông dion chỉ_trích mạng xã_hội
14,ông dion đứng thôi à
15,tony_clement nghị_sĩ đảng bảo_thủ viết twitter
