idx, sentence
0,báo trí_thức trẻ đưa tin văn_bản cục quản_lý dược bắt_đầu năm 2008 việt_nam nước thành_viên asean triển_khai thực_hiện hiệp_định hòa_hợp mỹ_phẩm_asean thống_nhất cách_thức quản_lý mỹ_phẩm chuyển hình_thức đăng_ký lưu_hành sang công_bố sản_phẩm thống_nhất yêu_cầu về tiêu_chuẩn chất_lượng mỹ_phẩm giới_hạn kim_loại nặng giới_hạn vi_sinh_vật thống_nhất về qui_định_danh_mục chất dùng trong mỹ_phẩm
1,ngày 13/4/2015 cục quản_lý dược bộ y_tế ban_hành công_văn số 6577 / qldmp về cập_nhật chất dùng trong mỹ_phẩm
2,trong cập_nhật qui_định mới về sử_dụng methylchlorothiazolinone methylisothiazolinone mct mit tham_chiếu 39 57 annex_v lộ_trình áp_dụng methylisothiazolinone mit dùng nồng_độ tối_đa 001 trong sản_phẩm mỹ_phẩm
3,hỗn_hợp methylchlorothiazolinone methylisothiazolinone mct mit tỷ_lệ 3 1 dùng trong sản_phẩm rửa_sạch rinseoff product nồng_độ tối_đa 00015 hỗn_hợp methylchlorothiazolinone methylisothiazolinone mct mit tỷ_lệ 3 1 dùng thêm thành_phần methylisothiazolinone mit trong một sản_phẩm
4,do_vậy cục quản_lý dược thành_phần methylisothiazolinone mit nồng_độ quá 001 sử_dụng trong sản_phẩm mỹ_phẩm thông_thường thành_phần cấm sử_dụng
5,tương_tự hỗn_hợp methylchlorothiazolinone methylisothiazolinone mct mit tỷ_lệ 3 1 nồng_độ quá 00015 sử_dụng ở sản_phẩm rửa_sạch rinseoff product dầu gội dầu xả sữa tắm xà_phòng nước rửa tay qui_định giới_hạn về nồng_độ hàm_lượng cấm sử_dụng
6,lộ_trình áp_dụng thời_hạn áp_dụng đối_với sản_phẩm công_bố mới đến hết ngày 01/7/2015 cấp_số tiếp_nhận phiếu công_bố mới sản_phẩm đáp_ứng qui_định mới ngày 01/7/2015
7,sản_phẩm lưu_thông thị_trường đáp_ứng qui_định cũ đáp_ứng qui_định mới lưu_hành đến hết ngày 30/4/2016
8,qui_định khung asean xuất_phát cơ_sở đánh_giá nguy_cơ đến nay bằng_chứng khoa_học nào sử_dụng sản_phẩm mỹ_phẩm hoạt_chất tỷ_lệ quy_định cũ an_toàn nước qui_định kéo_dài thêm lộ_trình áp_dụng quy_định cũ
9,cụ_thể thái_lan myanma campuchia lào kéo_dài đến hết tháng 11/2016 indonesia hết tháng 12/2016
10,cơ_sở ngày 29/4/2016 cục quản_lý dược ban_hành công_văn số 6959 / qldmp về qui_định chất dùng trong mỹ_phẩm
11,công_văn quy_định về sử_dụng hỗn_hợp mct mit ngày 29/4/2016 phó cục_trưởng cục quản_lý dược đỗ_văn_đông ký quy_định thời_hạn áp_dụng đối_với sản_phẩm mỹ_phẩm trong thành_phần công_thức chứa methylisothiazolinone mit hỗn_hợp methylchlorothiazolinone methylisothiazolinone mct mit hiện lưu_thông thị_trường đáp_ứng qui_định cũ đáp_ứng qui_định mới phép tiếp_tục lưu_hành thị_trường đến hết 30/11/2016
12,báo dân_trí hiệp_hội tinh_dầu hương_liệu mỹ_phẩm việt_nam cho_biết thông_tin lan_truyền hoàn_toàn chính_xác khẳng_định mct mit chất cấm căn_cứ quy_định châu_âu asean việt_nam
13,hai chất bảo_quản sử_dụng rộng_rãi thế_giới bằng_chứng rõ_ràng báo_cáo xác_thực nào về mất an_toàn sử_dụng thành_phần trong sản_phẩm mỹ_phẩm đặc_biệt sản_phẩm rửa_sạch rinseoff products dầu gội
14,liên_quan đến công_văn số 6577 / qld – mp cục quản_lý dược bộ y_tế biết công_văn mục_đích điều_chỉnh hàm_lượng cho_phép sử_dụng hai thành_phần nói trong sản_phẩm mỹ_phẩm lộ_trình điều_chỉnh chung châu_âu asean tái khẳng_định mct mit trong giới_hạn nồng_độ hàm_lượng cho_phép sử_dụng trong sản_phẩm mỹ_phẩm thông_thường thành_phần cấm sử_dụng một_số báo đưa tin sai_lệch trong ngày
15,hàm_lượng cho_phép sử_dụng cụ_thể methylisothiazolinone mit dùng nồng_độ tối_đa 001 trong sản_phẩm mỹ_phẩm
16,hỗn_hợp mct mit methylchlorothiazolinone methylisothiazolinone tỷ_lệ 3 1 sử_dụng trong sản_phẩm rửa_sạch rinseoff products nồng_độ quá 00015 hỗn_hợp mct mit tỷ_lệ 3 1 sử_dụng thêm mit trong 1 sản_phẩm đối_với sản_phẩm mỹ_phẩm đáp_ứng quy_định hàm_lượng mới nêu phép lưu_thông thị_trường đến hết ngày 30/11/2016 quy_định công_văn số 6959 / qldmp cục quản_lý dược
17,thời_gian tương_đương khoảng thời_hạn chuyển_tiếp 20 tháng kể thời_điểm thông_báo chính_thức về thay_đổi quy_định hàm_lượng trong công_thức sản_phẩm
18,quyết_định hoàn_toàn phù_hợp lộ_trình chuyển_tiếp chung châu_âu nước thành_viên asean
19,cụ_thể ở thái_lan lào campuchia myanmar thời_gian hiệu_lực quyết_định tháng 11/2016 indonesia tháng 12/2016 úc tháng 10/2017
