idx, sentence
0,vụ_việc xảy chung_cư phúc_yên p 15 qtân_bình tphcm đêm 27/5
1,hiện công_an qtân_bình phối_hợp phòng cảnh_sát hình_sự công_an tphcm khoanh_vùng truy bắt nhóm cướp táo_tợn
2,nạn_nhân thương_tích anh rachid sn 1982 quốc_tịch ma_rốc thương_tích ở ngực trán hiện cấp_cứu bệnh_viện chợ_rẫy_tphcm
3,người vợ chị trần_thị_thu_trang sn 1980 túc_trực chăm_sóc chồng
4,hiện_trường khu_vực xảy vụ cướp chung_cư phúc_yên p 15 qtân_bình thông_tin điều_tra ban_đầu khai_báo vợ_chồng anh rachid_– chị trang khoảng 20 h đêm 27/5 vợ_chồng đứa con nhỏ 2 tuổi đi ô_tô về chung_cư phúc_yên
5,xe đến cửa hầm chung_cư vợ_chồng anh rachid xuống xe trong anh rachid bế con nhỏ
6,bất_ngờ 2 thanh_niên đeo khẩu_trang che_kín mặt mặc áo_mưa đi 1 xe_gắn_máy chạy áp_sát giật lấy ví chị trang cầm tay
7,chị trang_dù bất_ngờ chạy níu_kéo áo_mưa làm 2 đối_tượng ngã xuống xe
8,anh rachid thấy liền đặt con xuống đất chạy đến hỗ_trợ vợ giằng_co 2 kẻ_cướp
9,tuy_nhiên 1 trong 2 thanh_niên rút hung_khí chống_trả quyết_liệt
10,đối_tượng đâm làm anh rachid bị_thương ở ngực trán … “ chồng tôi thương_tích máu vợ_chồng tôi tôi cố_gắng đuổi truy_hô
11,ngoài_ra còn 2 tên xông đến làm nhiệm_vụ cản chúng_tôi 4 tên tẩu_thoát ” chị trang kể
12,1 số người dân xung_quanh nghe ồn_ào chạy chứng_kiến cảnh đối_tượng vung hung_khí tấn_công người chúng hung_hãn ai dám can_thiệp
13,nhóm 4 đối_tượng xe tẩu_thoát
14,anh rachid gia_đình người dân đưa bệnh_viện chợ_rẫy tphcm cấp_cứu
15,ngoài_ra đứa con nhỏ vợ_chồng anh rachid té vụ_việc xảy sưng ở vùng mặt
16,chị trang xác_nhận vợ_chồng chị cướp đi 10000 usd 2 đtdđ_hiệu iphone
