idx, sentence
0,trong thời_kỳ mang thai bé indie cô zoe_eastman dành hàng tiếng đồng_hồ nằm trong bồn_tắm thậm_chí chăm_chỉ tắm ngày 3 lần ăn hết đám bọt xà_phòng tắm cuối_cùng trong bồn
1,cô zoe_eastman 33 tuổi sống ở liverpool anh chia_sẻ “ trong thời_kỳ mang thai đầu tôi muốn tắm mùi hương nhẹ_nhàng
2,đến tuần thai thứ 20 bỗng_nhiên cơn thèm ăn bong_bóng xà_phòng xuất_hiện
3,ăn bong_bóng xà_phòng tôi tiếp thêm sinh_lực
4,cảm_giác nó gợi_cảm tôi ham_muốn dần_dần dường_như còn mãnh_liệt hơn ham_muốn tình_dục ”
5,trong tuần đầu_tiên cô bắt_đầu ăn bọt xà_phòng cô dấu cơn nghiện kỳ_quặc chồng cưới mình anh mark_smith 34 tuổi
6,tuy_nhiên một đêm anh tình_cờ phát_hiện cô tắm một khuôn_mặt đầy bong_bóng xà_phòng
7,cô chia_sẻ “ mark bắt_gặp tôi ăn bọt xà_phòng tắm tôi xấu_hổ đối_với tôi ăn bong_bóng luôn khiến tôi hưng_phấn tôi quan_tâm đến người khác nhìn tôi ăn chúng ghê thế_nào
8,dần_dần tôi quyết_định tắm ngày ăn bong_bóng ”
9,mark kể sở_thích kỳ_quặc cô người khác họ khuyên anh hãy đưa zoe đi khám xem cô mắc chứng_pica hay
10,pica chứng rối_loạn ăn_uống liên_quan đến thiếu_hụt chất sắt trong cơ_thể
11,cô đến gặp bác sỹ kiểm_tra kết_quả lượng sắt trong máu hoàn_toàn bình_thường cô mắc bệnh pica
12,tuy_nhiên bác sỹ khẳng_định cô ăn bọt xà_phòng tắm ảnh_hưởng đến đứa trẻ
13,vì_vậy trở_về nhà cô zoe tiếp_tục sở_thích ăn_uống kỳ_quái mình
14,tuy_nhiên cô ăn mọi loại bọt xà_phòng thích mùi hương thơm nhân_sâm hạt tiêu đen hãng sữa tắm radox_muscle_therapy
15,cơn nghiện zoe chấm_dứt cô sinh bé indie
16,hiện indie 2 tuổi
17,zoe biết “ sinh con_trai sở_thích bỗng_nhiên còn
18,tôi nếm thử bọt xà_phòng xem mình còn thích chúng mùi_vị chúng còn ngon_lành khiến tôi nôn ói ”
