idx, sentence
0,tai_nạn xảy một gia_đình ở cao_lãnh đồng_tháp khiến trẻ_em trong nhà nhập_viện triệu_chứng nôn ói đau bụng chóng_mặt trong bé_nhỏ nhất khỏi
1,thông_tin bệnh_viện đa_khoa đồng_tháp bệnh_nhi 4 tuổi gia_đình đưa đến cấp_cứu trong tình_trạng nguy_kịch giãn đồng_tử trụy tim_mạch suy hô_hấp cấp
2,nguyên_nhân xác_định ngộ_độc thực_phẩm
3,hai bé còn ngộ_độc nhẹ
4,gia_đình nạn_nhân biết người bố đi đồng bắt khoảng hơn chục con cóc ếch nhái
5,người vợ mang đi làm_thịt xào nhà ăn cơm
6,thức_ăn chế_biến xong ưu_tiên con nhỏ nhất người bố dành con phần ngon nhất gan cóc
7,phần còn nhà ăn
8,khoảng nửa giờ ăn bé bắt_đầu than mệt kèm nôn ói
9,tình_trạng sức_khỏe yếu dần
10,tiếp hai cô chị biểu_hiện khó_chịu chóng_mặt
11,hai người còn trong gia_đình bố mẹ nhường con biểu_hiện ngộ_độc
12,lời kể gia_đình bác_sĩ làm_thịt cóc mẹ bé biết nội_tạng cóc chứa_chất_độc bỏ đi
13,chính nguyên_nhân khiến bé trai tử_vong
