idx, sentence
0,vụ cháy xảy đêm 2/6 căn nhà cấp 4 bên trong hẻm 80 dương_quảng_hàm quận gò_vấp tphcm
1,thông_tin ban_đầu khoảng 21 h người dân phát_hiện khói_lửa bốc nghi_ngút căn nhà cấp 4 nói
2,lo_sợ đám cháy uy_hiếp hệ_thống điện một_số người tìm cách ngắt hệ_thống điện tổng
3,hai vợ_chồng ông lão 70 tuổi ở bên trong căn nhà rực_lửa không_thể thoát ngoài điện cúp cánh cửa_cuốn vì_thế mở
4,nghe tiếng tri_hô cầu_cứu bên trong hai vợ_chồng cụ ông 70 tuổi hàng chục người huy_động xà_beng búa phá cảnh cửa bên hông lao đám cháy nghi_ngút cứu 2 nạn_nhân mắc_kẹt đưa ngoài an_toàn
5,nhận tin báo cảnh_sát pccc quận gò_vấp huy_động xe chữa_cháy hàng chục chiến_sĩ có_mặt dập lửa
6,căn nhà nằm trong hẻm sâu xe cứu_hỏa đậu bên ngoài cách hiện_trường vụ cháy hơn 500 m
7,gần 2 giờ vật_lộn đám_cháy lính cứu_hỏa dập_tắt ngọn lửa
8,thương_vong về người tuy_nhiên vụ cháy khiến tài_sản bên trong căn nhà cấp 4 thiêu rụi
9,biết căn nhà hơn 10 người sinh_sống thời_điểm_hỏa hoạn ông_bà_cụ bên trong
