idx, sentence
0,vừa_qua bộ_tài_chính gửi công_văn đề_nghị thống_đốc ngân_hàng nhà_nước lê_minh_hưng chỉ_đạo người đại_diện phần vốn_nhà_nước ngân_hàng tmcp đầu_tư phát_triển việt_nam bidv ngân_hàng tmcp công_thương việt_nam vietinbank ctg biểu_quyết chia cổ_tức năm 2015 bằng tiền_mặt nộp toàn_bộ số cổ_tức chia ngân_sách nhà_nước
1,thứ_trưởng bộ tài_chính trích_dẫn một loạt quy_định pháp_luật nghị_quyết số 99/2015 / qh13 giao dự_toán thu cân_đối ngân_sách nhà_nước năm 2016 lợi_nhuận còn cổ_tức chia phần vốn_nhà_nước công_ty cổ_phần vốn góp bộ ngành địa_phương đại_diện chủ_sở_hữu số lợi_nhuận còn trích nộp quỹ quy_định pháp_luật tập_đoàn tổng_công_ty nhà_nước sở_hữu 100 55000 tỷ đồng
2,khoản 5 23 nghị_định 57/2012 / nđcp ngày 20/7/2012 về chế_độ tài_chính đối_với tổ_chức tín_dụng chi_nhánh ngân_hàng nước_ngoài quy_định “ phân_chia_phần lợi_nhuận còn tổ_chức tín_dụng chi_nhánh ngân_hàng nước_ngoài tự quyết_định
3,đối_với tổ_chức tín_dụng ngân_hàng thương_mại cổ_phần nhà_nước sở_hữu 50 vốn điều_lệ người đại_diện vốn_nhà_nước ngân_hàng lấy ý_kiến ngân_hàng nhà_nước việt_nam thống_nhất bộ tài_chính về phân_chia lợi_nhuận còn biểu_quyết đại_hội_đồng cổ_đông ” khoản 4 48 luật_số 69/2014 / qh13 ngày 26/11/2014 quy_định về quyền trách_nhiệm người đại_diện vốn_nhà_nước “ 4
4,yêu_cầu công_ty cổ_phần công_ty trách_nhiệm hữu_hạn hai thành_viên trở nộp ngân_sách nhà_nước khoản lợi_nhuận cổ_tức chia tương_ứng phần vốn_nhà_nước đầu_tư công_ty ” ngân_hàng đề_xuất giữ trao_đổi riêng cafef tổng_giám_đốc vietinbank ông lê_đức_thọ biết ngân_hàng đề_xuất bộ tài_chính xem_xét giữ lợi_nhuận tăng vốn đại_hội_đồng cổ_đông thông_qua
5,vị lãnh_đạo ngân_hàng chia_sẻ thêm lý_do ngân_hàng giữ lợi_nhuận tăng năng_lực tài_chính hiện_nay tỷ_lệ an_toàn tuân_thủ đúng quy_định lộ_trình tăng vốn hàng năm
6,cần_thiết đảm_bảo vietinbank ngân_hàng trụ_cột nhà_nước
7,cổ_đông ngoài nhà_nước đặc_biệt cổ_đông chiến_lược ủng_hộ phương_án
8,bây_giờ còn cổ_đông nhà_nước chúng_tôi đề_nghị tiếp_tục giải_trình bộ tài_chính ngân_hàng nhà_nước ông thọ biết
9,một năm đại_hội cổ_đông thường_niên năm 2015 bidv vietinbank cam_kết trả cổ_tức bằng tiền_mặt tỷ_lệ trên_dưới 10 hai ngân_hàng thất hẹn mặc_dù lãi thuế hơn 7 nghìn tỷ đồng
10,bidv biết trả cổ_tức bằng cổ_phiếu tỷ_lệ 85 ngân_hàng nhận sáp_nhập ngân_hàng mhb vietinbank chia cổ_tức ngân_hàng trong quá_trình thực_hiện sáp_nhập ngân_hàng pgbank
