idx, sentence
0,văn_bản đồng_thời trích_dẫn khoản 5 23 nghị_định 57/2012 / nđcp ngày 2072012 về chế_độ tài_chính đối_với tổ_chức tín_dụng “ tổ_chức tín_dụng ngân_hàng thương_mại cổ_phần nhà_nước sở_hữu 50 vốn điều_lệ người đại_diện vốn_nhà_nước ngân_hàng lấy ý_kiến nhnn thống_nhất bộ tài_chính về phân_chia lợi_nhuận còn biểu_quyết đại_hội_đồng cổ_đông ”
1,tuy_nhiên bidv vietinbank tiến_hành đại_hội_đồng cổ_đông trong tháng 42016
2,đại_hội_đồng cổ_đông vietinbank biểu_quyết chia cổ_tức năm 2015 đại_hội_đồng cổ_đông bidv biểu_quyết chia cổ_tức bằng cổ_phiếu tỷ_lệ 85
3,luật_doanh_nghiệp đại_hội_đồng cổ_đông quyền quyết_định cao nhất đối_với quyết_sách doanh_nghiệp
4,như_vậy đáp_ứng yêu_cầu bộ tài_chính bidv vietinbank tổ_chức đại_hội_đồng cổ_đông biểu_quyết
5,“ tổ_chức đại_hội_đồng cổ_đông tốn_kém tiền_bạc thời_gian không_chỉ ngân_hàng cổ_đông nhà_đầu_tư ” đại_diện bidv nói
6,vị nhu_cầu tăng vốn_tự nhằm đáp_ứng qui_định về hệ_số an_toàn vốn ngân_hàng đồng_thời chuẩn_bị áp_dụng tiêu_chí về basel_ii việt_nam thực_hiện thông_lệ quốc_tế hiện cấp_bách
7,giữ lợi_nhuận bổ_sung vốn_tự cần_thiết
8,bidv vietinbank phát_hành cổ_phiếu tăng vốn điều_lệ tăng vốn_tự xét thấy điều_kiện thị_trường_chứng_khoán hiện thuận_lợi phát_hành phát_hành cổ_đông nhà_nước nộp thêm tiền mua đại_hội_đồng cổ_đông ngân_hàng chọn phương_án chia cổ_tức hoặc chia cổ_tức bằng cổ_phiếu
9,năm 2015 bidv chia cổ_tức tiền_mặt tỉ_lệ 102 năm tài_chính 2014 cổ_đông nhà_nước nhận khoảng 3000 tỉ đồng cổ_tức
10,năm vietinbank chia cổ_tức 10 tiền_mặt cổ_đông nhà_nước nhận khoảng 2400 tỉ đồng cổ_tức
11,bộ tài_chính quốc_hội ban_hành nghị_quyết số 99 ngày 11112015 giao dự_toán thu cân_đối ngân_sách nhà_nước năm 2016 lợi_nhuận còn cổ_tức chia phần vốn_nhà_nước công_ty cổ_phần vốn góp bộ ngành địa_phương đại_diện chủ_sở_hữu số lợi_nhuận còn trích nộp quỹ qui_định pháp_luật tập_đoàn tổng_công_ty nhà_nước 55000 tỉ đồng
