idx, sentence
0,ai rõ “ người đặc_biệt ” tân hlv man_city kẻ_thù đội_trời chung
1,họ đấu_trí đấu võ mồm tay_đôi đường pitch
2,mourinho chọc mắt trợ_lý tito_vilanova pep guardiola gọi thẳng tên nhà cầm_quân bồ_đào_nha nói ông kẻ lưu_manh
3,chính mối quan_hệ gay_gắt mourinho pep khiến cuộc hội_ngộ ở thành manchester hấp_dẫn hơn bao_giờ hết
4,giới mộ điệu mong_chờ gia_vị đặc_biệt hai hlv ở trận đấu premier_league mùa tới
5,mới_đây “ người đặc_biệt ” khiến người hâm_mộ hụt_hẫng
6,phát_biểu trong chuyến đi đến trường đại_học lisbon mourinho khẳng_định ông đặt mối thù cá_nhân pep hàng_đầu mâu_thuẫn tiếp_tục leo_thang ở mùa giải tới
7,“ kinh_nghiệm tôi cho_phép tôi ngây_thơ
8,tôi làm_việc 2 năm ở tây ban_nha tôi hoặc pep người chiến_thắng
9,áp_lực đặt hai chúng_tôi cuộc_chiến sinhtử
10,vì_thế chúng_tôi gay_gắt nhau ”
11,mourinho biết thêm “ premier_league một khác
12,4 hlv vô_địch ở 4 mùa thấy giải đấu tính khắc_nghiệt cao
13,tôi chú_ý đấu_đá man_city pep một đội bóng khác nhà cầm_quân khác vô_địch
14,“ nói đơn_giản dễ hiểu hơn tôi sa_đà tranh_cãi giải_quyết mối thù cá_nhân pep
15,thay tôi làm mọi cách mu vô_địch ở mùa giải tới ” nhà cầm_quân bồ_đào nha kết_thúc phần chia_sẻ bằng một tuyên_bố chắc_nịch
