idx, sentence
0,mặc_dù còn tranh_cãi về chất_lượng nhờ lấy bối_cảnh ở địa_điểm khác nhau trong phim giúp doanh_thu xmen apocalypse khởi_đầu tốt ở thị_trường quốc_tế
1,còn ở mỹ phim trình chiều chính_thức ngày 27/5 sắp tới
2,thống_kê phim thu về 1033 triệu usd 20596 rạp phim khác nhau đứng hạng 1 gần hoàn_toàn về mặt doanh_thu 75 quốc_gia trình_chiếu bộ phim
3,dẫn_đầu anh quốc 105 triệu usd tiếp_theo mexico_86 triệu usd brazil_66 triệu usd nga_65 triệu usd cuối_cùng pháp 59 triệu usd
4,tính đầu năm tới giờ batman superman dawn of_justice hiện đứng đầu cuộc_chiến doanh_thu mở_màn giới siêu anh_hùng 2565 triệu usd
5,nối_tiếp lần_lượt “ captain_america civil_war ” “ deadpool ” 2004 triệu usd 132 triệu usd
6,tính riêng trong series xmen “ xmen days of_future_past ” mới bộ phim doanh_thu mở_màn đứng đầu 172 triệu usd doanh_thu quốc_tế
7,nhà phân_tích dự_đoán “ xmen apocalypse ” dừng ở con_số 748 triệu usd bộ phim còn trình_chiếu
8,xảy thật bản_thân phim thua đàn_anh “ deadpool ” vừa_qua doanh_thu 763 triệu usd
9,tuy_nhiên chiến_thắng tuyệt_đối hiện_tại “ captain_america civil_war ” disney doanh_thu vượt con_số 1 tỷ dấu_hiệu hạ nhiệt
