idx, sentence
0,một tháng thông_tin xúc_xích vietfoods chất gây ung_thư khiến người tiêu_dùng hoang_mang người kinh_doanh gặp khó_khăn
1,đến nay vụ_việc làm sáng_tỏ thiệt_hại về sản_xuất kinh_doanh thương_hiệu vietfoods lớn
2,tuy_nhiên không_chỉ riêng vietfoods doanh_nghiệp dn chế_biến thực_phẩm khác ảnh_hưởng nặng_nề người tiêu_dùng thấy xúc_xích quay lưng
3,thiệt_hại dây_chuyền chị lê_ngọc_mai chủ một cửa_hàng tạp_hóa ở quận tân_bình tphcm biết gần lượng tiêu_thụ xúc_xích cửa_hàng chị chậm thậm_chí giảm đến 30
4,dù cửa_hàng chị bán xúc_xích một thương_hiệu lớn khác vietfoods vạ lây
5,“ trước_đây trung_bình một tuần tôi bán 100 cây thông_tin xúc_xích gây ung_thư bán giảm
6,phụ_huynh chở con ghé cửa_hàng bé muốn mua xúc_xích ba_mẹ mua bây_giờ họ mua con ” chị mai than_thở
7,ông nguyễn_thành_chánh trưởng_phòng marketing công_ty cổ_phần đồ_hộp hạ_long thông_tin xúc_xích chất gây ung_thư làm vietfoods công_ty chế_biến thực_phẩm khác ảnh_hưởng người tiêu_dùng quay lưng
8,“ xúc_xích tươi xúc_xích tiệt_trùng giảm rõ giảm 30 40 kỳ ” ông chánh nói
9,ông đặng_văn_thiệp đại_diện công_ty behn_meyer đức nhà_cung_cấp nguyên_liệu phụ_gia chế_biến thịt lớn đối_tác việt_nam hay thông_tin về xúc_xích chất gây ung_thư làm thị_trường chế_biến thịt nói_riêng thực_phẩm nói_chung rớt thê_thảm
10,doanh_số kinh_doanh công_ty giảm đến 50
11,“ tất_cả khách_hàng hầu_như gọi điện_thoại hoang_mang
12,họ hỏi tại_sao gây hại ” ông thiệp kể
13,cơ_quan quản_lý thận_trọng nhận_xét về vụ_việc vietfoods ông đặng_văn_thiệp thẳng_thắn cơ_quan quản_lý thị_trường vội_vàng công_bố thông_tin xúc_xích chất cấm chất gây ung_thư kết_luận cuối_cùng “ giết chết vietfoods mà_còn góp_phần giết chết ngành chế_biến thực_phẩm nói_chung ”
14,“ người trong ngành chúng_tôi chia_sẻ vietfoods sự_cố nặng_nề ” ông văn_đức mười tổng_giám_đốc công_ty vissan nói
15,ông mười dn trong ngành ảnh_hưởng thông_tin sản_lượng doanh_số sụt giảm quan_trọng hơn niềm tin người tiêu_dùng đối_với ngành thực_phẩm chế_biến
16,hiện_nay tuy minh_oan rõ_ràng chưa_thể giúp sản_xuất vietfoods phục_hồi
17,“ sai ai người chịu trách_nhiệm làm rõ
18,tôi cơ_quan quản_lý nhà_nước thái_độ dũng_cảm nhìn_nhận người sản_xuất kinh_doanh yên_tâm
19,chúng_tôi mong_muốn cơ_quan quản_lý nhà_nước công_bố thông_tin cẩn_trọng nó ảnh_hưởng đến thương_hiệu dn ảnh_hưởng đến một ngành một nền kinh_tế ” ông mười nhấn_mạnh
