idx, sentence
0,lô hàng 22 tấn xúc_xích vietfoods công_ty chế_biến thực_phẩm việt viet_foods đội 14 chi_cục quản_lý thị_trường hà_nội tạm giữ phạt hành_chính ngày 20/4 nghi sản_phẩm chứa_chất gây ung_thư khiến khách_hàng quay lưng sản_phẩm doanh_nghiệp công_ty đứng bên bờ vực phá_sản hàng nghìn người lao_động nguy_cơ thất_nghiệp doanh_nghiệp liên_quan “ giết chết ” tới nay mặc_dù sự_việc sáng_tỏ cục an_toàn vệ_sinh thực_phẩm kết_luận viet_foods sai_phạm
1,bởi_lẽ chất sodium nitrade đội 14 chi_cục quản_lý thị_trường nghi_vấn chứa_chất cấm gây ung_thư thực_tế một chất phụ_gia phép sử_dụng trong thực_phẩm tên trong danh_mục phụ_lục 1 – thông_tư 27/2012 / ttbyt ngày 30/11/2012 bộ y_tế hướng đẫn về quản_lý phụ_gia thực_phẩm
2,phía cơ_quan quản_lý thị_trường_hà_nội mới quyết_định trả hàng doanh_nghiệp bất_cứ động_thái bồi_thường hay xin_lỗi
3,trả loại hàng khá âm_thầm trái hẳn công_bố hãng xúc_xích vi_phạm_pháp luật_sư trương_thanh_đức trung_tâm trọng_tài quốc_tế việt_nam viac doanh_nghiệp lên_tiếng mạnh_mẽ cơ_quan nhà_nước người dân thấy sòng_phẳng công_bằng thông_tin cần_thiết trong thận_trọng công_bố thông_tin
4,phân_tích sâu hơn về vấn_đề phóng_viên báo người đưa tin luật_sư đức hay về lý doanh_nghiệp phép khiếu_nại yêu_cầu xin_lỗi bồi_thường thực_tế khó thiệt_hại bao_nhiêu tính sao
5,hơn_nữa cơ_chế pháp_luật nước ta rõ_ràng
6,“ doanh_nghiệp yêu_cầu cơ_quan nhà_nước đính_chính xin_lỗi công_khai thông_tin rõ_ràng mọi người nhầm_lẫn tẩy_chay sản_phẩm doanh_nghiệp
7,cơ_quan nhà_nước làm sai tích_cực tìm cách khắc_phục cứu giúp doanh_nghiệp hiện_nay im_lặng kém
8,trường_hợp như_thế chế_tài xử_lý thật nặng cơ_quan nhà_nước sau_này mới nâng cao trách hiệm hồ_đồ kết_luận bất_cứ thông_tin nào ” luật_sư đức nói
9,bàn thêm về chuyên_môn chi_cục quản_lý thị_trường luật_sư đức hay chi_cục điều_kiện giám_định đánh_giá chính_xác về sản_phẩm dựa cơ_quan_chức_năng khác
10,cơ_quan_chức_năng khác tin_cậy đảm_bảo hay còn dựa báo_cáo
11,thứ 2 công_bố thông_tin thế_nào xác_định ra_sao hoàn_toàn chủ_quan
12,trường_hợp cơ_quan_chức_năng biết sai_phạm công_bố xử_phạt
