idx, sentence
0,ít_nhất 20 người thiệt_mạng trong 2 quan_chức quân_đội
1,trong số người bị_thương 17 quân_nhân thuộc cơ_quan an_ninh quốc_phòng dsc một_số người bị_thương nặng báo the_indian_express dẫn thông_tin một sĩ_quan_quân_đội ấn_độ biết
2,ngọn lửa bùng phát 1 giờ 30 phút giờ_địa_phương hôm 315 kho vũ_khí gần nagpur bang maharashtra
3,kho đạn_dược lớn nhất ấn_độ lớn thứ hai ở châu_ám đài_ndtv
4,hình_ảnh truyền_hình thấy đám cháy sáng_rực vùng_trời tối phía kho đạn_dược
5,loại vũ_khí lưu_trữ phân_phối kho gồm ak47 tên lửa brahmos
6,nguồn tin nói kênh ndtv người bị_thương thiệt_mạng họ chạy về phía đám cháy nhằm ngăn vũ_khí quan_trọng nổ tung
7,đến 11 giờ giờ_địa_phương thủ_hiến bang maharashtra_devendra_fadnavis biết ngọn lửa khống_chế
8,ông ramesh_barde một nhân_viên cứu_hỏa biết lực_lượng sử_dụng 10 xe chữa_cháy làm_việc thâu đêm dập_tắt đám cháy
9,thủ_tướng ấn_độ narendra_modi biết bộ_trưởng quốc_phòng đến hiện_trường trong ngày 315
10,phát_ngôn_viên bộ_quốc_phòng nitin_wakanker xác_nhận đám cháy kho đạn_dược công_bố chi_tiết họ đến hiện_trường
