idx, sentence
0,honda_winner 150 mẫu xe côn tay 150 phân_khối honda việt_nam lắp_ráp mẫu xe cạnh_tranh đối_thủ yamaha_exciter hướng tới đối_tượng khách_hàng trẻ tuổi
1,xe thiết_kế khoẻ_khoắn trẻ_trung đường_nét sắc_cạnh
2,xe lắp_ráp nhà_máy honda vĩnh_phúc
3,về thiết_kế chung điểm nhấn phía đầu xe cụm đèn_pha led thiết_kế choá kiểu truyền_thống honda honda_winner 150 trang_bị đồng_hồ analog kết_hợp lcd phía trang_bị phuộc đôi giảm chấn thủy_lực
4,phần đuôi xe kỹ_sư hãng xe nhật thiết_kế gọn_gàng phía đuôi vểnh cao tạo dáng bên giảm sóc đơn monoshock
5,ống_xả ốp tấm chống bỏng carbon thể_thao
6,hai bánh trang_bị phanh đĩa bộ lốp săm kích_cỡ lần_lượt 90/80 120 / 70
7,honda_winner 150 trọng_lượng 122 kg kích_thước dài rộng cao lần_lượt 2025 x 725 x 1102 mm trục cơ_sở 1276 mm độ cao yên xe 780 mm khoảng_cách gầm mặt_đất 167 mm
8,xe trang_bị động_cơ phun xăng điện_tử pgm fi 150 cc dohc 4 kỳ xilanh đơn làm mát bằng dung_dịch
9,kết_hợp hộp_số 6 cấp xe đạt công_suất 156 mã_lực 9000 vòng / phút mômen xoắn cực_đại 135 nm 6500 vòng / phút
10,động_cơ xe đạt tiêu_chuẩn khí thải euro3
11,bình xăng xe dung_tích 45 lít đủ một chuyến đi dài
12,honda việt_nam honda_winner 150 bản thể_thao 2 màu đỏ_đen trắng_đen giá bán 45490000 vnđ bản cao_cấp màu xanh mờ đen_mờ giá 45990000 vnđ
