idx, sentence
0,lần ra_mắt đầu_tiên đầu tháng 4 vừa_qua triển_lãm môtô xe_máy việt_nam 2016 đến tận bây_giờ honda mới chính_thức công_bố giá dành winner 150
1,cụ_thể winner 150 hai phiên_bản cao_cấp thể_thao
2,giá_bán phiên_bản cao_cấp 4599 triệu đồng bản thể_thao giá 4549 triệu đồng sẵn ngày 8/6/2016
3,về màu_sắc phiên_bản cao_cấp 2 tùy chọn màu đen_đỏ xanh đỏ_đen
4,hai tùy chọn màu tương_ứng phiên_bản thể_thao đỏ_đen trắng_đen
5,về kiểu_dáng winner 150 sở_hữu thiết_kế thể_thao vỏ nhựa khá gân_guốc tạo vẻ nam_tính hệ_thống đèn_pha led đèn hậu nổi_bật mặt đồng_hồ tích_hợp màn_hình lcd hiển_thị thông_tin về tốc_độ
6,tuy_nhiên tổng_thể mặt xe nhìn thật_sự linh_hoạt giống blade 110
7,honda winner mẫu xe côn tay 150 phân_khối đầu_tiên công_ty nhật_bản thị_trường việt
8,xe trang_bị khối động_cơ_dohc xylanh đơn phun xăng điện_tử làm mát bằng dung_dịch dung_tích 1491 cc
9,kết_hợp hộp_số 6 cấp động_cơ tạo công_suất tối_đa 154 mã_lực vòng tua máy 9000 vòng / phút mômen xoắn cực_đại 135 nm vòng tua máy 6500 vòng / phút
10,ngoài_ra honda_winner 150 cung_cấp trang_thiết_bị hỗ_trợ tính_năng vận_hành thể_thao an_toàn cặp lốp săm cỡ lớn kích_thước 90/80 17m 46p 120 / 7017 m / c 58p
11,bên_cạnh cặp phanh đĩa kích_thước 256 mm 220 mm
12,phía honda còn cung_cấp 15 bộ phụ_kiện khác nhau hai màu chủ_đạo đỏ vàng ánh_kim nhằm đáp_ứng nhu_cầu người_người dùng
