idx, sentence
0,honda_winner 150 tên gọi khác thị_trường indonesia supra_gtr 150
1,winner ra_đời cạnh_tranh đối_thủ exciter phân khúc xe thể_thao cỡ nhỏ yamaha làm mưa làm gió thị_trường việt
2,ở indonesia exciter gọi jupiter_mx
3,giống winner supra_gtr 150 trang_bị động_cơ xilanh đơn dung_tích 150 phân_khối cam đôi dohc phun xăng điện_tử pgm_fi làm mát bằng dung_dịch
4,tỷ_số nén 113 1 công_suất 154 mã_lực vòng tua máy 9000 vòng / phút mômen xoắn cực_đại 135 nm 6500 vòng / phút
5,hộp_số 6 cấp
6,honda sử_dụng chi_tiết bằng nhựa sơn vân giả carbon loạt chất_liệu sử_dụng môtô phân_khối lớn
7,khách_hàng cảm_thấy quen_thuộc winner sẵn_sàng làm_quen thiết_kế giống rsx
8,cụm đèn_pha led
9,phanh đĩa hai bánh ống_xả ốp lazăng thể_thao đồng_hồ analog kết_hợp lcd giảm xóc đơn
10,bộ lốp săm kích_thước 90/80 120 / 70
11,bình xăng dung_tích 45 lít
12,thử_nghiệm honda supra_gtr 150 tăng_tốc 0200 mét mất 107 giây đạt tốc_độ tối_đa 122 km / h
