idx, sentence
0,đốt vàng_mã gần cây_xăng tin công_an tp móng_cái điều_tra ban_đầu nguyên_nhân gây cháy xe bồn cây_xăng khu 5 phường ka_long tp móng_cái 18 h ngày 7/8 tàn lửa thắp hương đốt vàng_mã gia_đình ở cạnh cây_xăng phát_tán đúng xe bồn bơm xăng xuống bể chứa
1,đưa tin khoảng 18 h ngày 7/8 xe bồn xuống hàng bể chứa cửa_hàng xăng dầu ka_long bên cạnh bến_xe_khách ka_long thuộc khu 5 phường ka_long tp móng_cái bất_ngờ bốc cháy
2,đến 21 h20 ngày đám cháy mới khống_chế
3,xe bồn chở xăng cháy hỏng hoàn_toàn một phần cây_xăng cháy
4,thông_tin công_an tp móng_cái biết cửa_hàng xăng dầu thuộc sở_hữu công_ty tnhh hải_tân trưa ngày 7/8 cửa_hàng_không còn xăng bán khách
5,khoảng 17 h45 ngày xe bồn bks_29c 64337 lái_xe nguyễn_văn_thành sn 1994 trú thái_bình điều_khiển chở 22591 lít xăng a92 đến tiếp cửa_hàng
6,anh lê_văn_hải nhân_viên giao_nhận hàng cây_xăng hiếu phụ xe bồn tiến_hành bơm xăng xuống bể chứa
7,bơm xăng hiếu phát_hiện gia_đình trường hằng sống cạnh làm lễ cúng trong nhà đầu xe_khách thắp hương bày vàng_mã hiếu nhắc hải về bơm xăng thiếu an_toàn hải bơm xăng xuống bể chứa ảnh_hưởng
8,hiếu vặn van xả xăng xuống bồn
9,tiến_hành bơm xăng xuống bể chứa ít phút tiếng hô cháy
10,hiếu ở cuối xe điều_chỉnh van nhìn thấy lửa ở đầu vòi bơm xuống bể chứa đóng van hải dùng bình chữa_cháy dập lửa
11,hải gọi điện_báo cảnh_sát pccc
12,công_an tp móng triệu_tập người liên_quan nhân_chứng lấy lời khai
13,khai_thác nhanh anh_chị trường hằng thừa_nhận thắp hương đốt vàng_mã đốt xong vàng_mã đổ nước đống tro còn tàn lửa
14,lời khai người liên_quan nhân_chứng kết_quả kiểm_tra ban_đầu hiện_trường nhận_định nguyên_nhân gây cháy tàn lửa thắp hương đốt vàng_mã phát_tán đúng xe bồn bơm xăng xuống bể chứa
15,thưởng 50 triệu đồng chiến_sĩ “ cứu sống ” cây_xăng sáng 8/8 ông ngô_hoàng_ngân bí_thư thành_ủy móng_cái chủ_tịch ubnd tp móng_cái quảng_ninh tới thăm động_viên trao thưởng 50 triệu đồng cán_bộ chiến_sĩ phòng cảnh_sát pccc số 1 nỗ_lực trong dập tắt vụ hỏa_hoạn cửa_hàng xăng dầu ka_long
16,đánh_giá người dân trong khu_vực lãnh_đạo thành_phố móng_cái mặc_dù đám cháy lớn nguy_hiểm ngọn lửa xuất_phát xe bồn chứa xăng cháy nền hầm hai bể chứa nhiên_liệu cây_xăng cán_bộ chiến_sĩ pccc dũng_cảm chiến_đấu phối hợp_đồng_bộ thống_nhất cao lực_lượng xử_lý vụ_việc thành_công
