idx, sentence
0,ngày 88 công_an tp móng_cái biết mời người liên_quan nhân_chứng vụ cháy cây_xăng ka_long đến làm_việc lấy lời khai
1,kết_quả khám_nghiệm hiện_trường lời khai ban_đầu cơ_quan điều_tra nhận_định nguyên_nhân gây cháy tàn lửa thắp hương đốt vàng_mã gia_đình anh đặng_đình_trường 34 tuổi trú xã cẩm_phú huyện cẩm_giàng hải_dương gần
2,tài_liệu điều_tra thấy khoảng 18 g ngày xe bồn chở xăng lái_xe nguyễn_văn_thành 22 tuổi trú xã thụy_ninh huyện thái_thụy thái_bình cầm lái chở gần 23000 lít xăng a92 đến cửa_hàng xăng dầu ka_long thuộc sở_hữu công_ty tnhh hải_tân tiến_hành bơm xăng xuống bể chứa
3,bơm anh hiếu phát_hiện gia_đình anh trường làm lễ cúng trong nhà đầu xe_khách bks 14b 01439 hỏi anh hải anh hải trả_lời bơm bình_thường
4,anh trường điều_khiển xe_khách lùi sang bến_xe_khách ka_long đón khách
5,vài phút người hô_hoán anh hiếu phát_hiện lửa bén ở đầu vòi bơm đóng van hải dùng bình chữa_cháy dập lửa
6,nỗ_lực ban_đầu hai gọi điện_báo lực_lượng cảnh_sát pccc
7,tp móng huy_động hơn 100 người gồm chiến_sĩ cảnh_sát pccc công_an bộ_đội biên_phòng dân_quân tự_vệ … cách_ly xử_lý đám cháy
8,đến khoảng 21 g30 đám cháy dập_tắt
9,xe bồn chở xăng cháy hoàn_toàn một phần cây_xăng cháy hư_hỏng
10,biết xe_khách gia_đình anh trường xe giường nằm chạy tuyến móng_cái cao_bằng
11,xe anh trường vợ lại_thị_hằng 39 tuổi trú xã phương_trung thanh_oai hà_nội quản_lý điều_hành
12,thời_điểm gia_đình cúng xe đầu tháng 7 âm_lịch phong_tục
13,tuy_nhiên hai người đốt xong vàng_mã đổ nước còn tàn lửa xe_khách đi mới xảy cháy
