idx, sentence
0,trang tin metro anh biết con chó lao tấn_công đứa trẻ chơi_đùa trong một công_viên ở thị_trấn blyth hạt northumberland anh
1,hầu_hết bọn trẻ có_mặt cắn em cố tìm cách cứu nhau khiến con chó nổi_điên hơn
2,ít_nhất 9 đứa trẻ đưa tới bệnh_viện điều_trị vết_thương
3,con chó tấn_công 14 đứa trẻ hệt một vụ khủng_bố
4,đứa trẻ bị_thương nằm ở khắp
5,ơn chúa đứa con nào tôi con chó cắn cô shryl_allison người con_gái 12 tuổi chơi hiện_trường kể kênh_truyền_hình chronicle_live
6,lời cô allison lần bọn trẻ cố cứu nhau con chó cắn trúng
7,mấy đứa nhỏ ráng trèo chỗ cao tránh_né
8,con chó hoàn_toàn nổi_điên
9,cuối_cùng cha một bé gái nhìn thấy chạy tới nhảy_bổ con chó
10,ông ấy đè nó xuống tới cảnh_sát đến
11,dãy phố thực_sự hoảng_loạn
12,tôi bao_giờ chứng_kiến một sự_việc thế
13,người dân địa_phương nói con chó chạy chơi bình_thường ở công_viên khoảng 45 phút lên_cơn cắn người
14,cảnh_sát hạt northumbria biết con chó hung_tợn khống_chế
15,tuy_nhiên đến thời_điểm hiện_tại tìm chủ nó
