idx, sentence
0,tờ báo con chó lao tấn_công đứa trẻ chơi_đùa trong một công_viên ở thị_trấn blyth hạt northumberland anh
1,hầu_hết bọn trẻ có_mặt cắn
2,bà sheryl_allison người chứng_kiến toàn_bộ vụ_việc miêu_tả vụ_việc “ một vụ khủng_bố ” đứa trẻ nằm la_liệt bãi cỏ
3,bà sheryl_allison đứa con_gái 12 tuổi chơi hiện_trường
4,kể kênh_truyền_hình chronicle_live bà hết bàng_hoàng “ con chó lao cắn 14 đứa trẻ hệt một vụ khủng_bố
5,tụi nhỏ nằm la_liệt bãi cỏ
6,ơn chúa con tôi cắn
7,lời bà lần bọn trẻ cố cứu nhau con chó cắn trúng
8,mấy đứa nhỏ ráng trèo chỗ cao tránh_né
9,con chó hoàn_toàn nổi_điên
10,cuối_cùng cha một bé gái nhìn thấy chạy tới nhảy_bổ con chó
11,ông ấy đè nó xuống tới cảnh_sát đến
12,dãy phố thực_sự hoảng_loạn
13,lần đầu_tiên chúng_tôi chứng_kiến một vụ_việc thế_này ” – bà allison_thuật
14,cư_dân địa_phương nói thêm con chó chạy chơi bình_thường ở công_viên khoảng 45 phút lên_cơn cắn người
15,cảnh_sát hạt northumbria biết con chó hung_tợn khống_chế
16,tuy_nhiên đến thời_điểm hiện_tại tìm chủ nó
17,vụ tấn_công khiến 14 trẻ_em bị_thương 9 trong số nhập_viện may tất_cả chấn_thương quá nghiêm_trọng
