idx, sentence
0,ibtimes mansour kẻ liên_hợp_quốc_cáo_buộc buôn_bán ma_túy trái_phép
1,y trở_thành thủ_lĩnh taliban ở afhganistan tháng 7/2015 thay_thế người sáng_lập tổ_chức mullah_mohammad_omar
2,chính_thức trở_thành thủ_lĩnh taliban mansour chỉ_huy nhóm cực_đoan chiếm thành_phố kuduz miền bắc afghanistan tháng 9/2015
3,báo_cáo lầu năm_góc biết mansour tiêu_diệt trong đợt không_kích gần thị_trấn ahmad_wal
4,trong nguồn tin taliban bác_bỏ chết thủ_lĩnh mansour
5,ngoại_trưởng mỹ john_kerry nói mansour mối đe_dọa liên_tục đối_với công_dân mỹ
6,sinh tỉnh kandahar mansour giữ chức_vụ bộ_trưởng hàng_không dân_dụng thời taliban nắm quyền ở afghanistan
7,taliban suy_yếu hơn trong năm nội_bộ bất_đồng nhóm ly_khai xuất_hiện phiên quân hồi_giáo is ở quốc_gia
8,tổng_cục an_ninh quốc_gia afghanistan nds xác_nhận bbc mansour tiêu_diệt ngày 22/5 ở khu_vực dalbadin thuộc tỉnh balochistan pakistan
9,tổng_thống mỹ barack_obama ra_lệnh không_kích cơ_quan tình_báo nước nắm vị_trí thủ_lĩnh taliban
10,phát_ngôn_viên lầu năm_góc peter_cook tuyên_bố mansour thủ_lĩnh taliban thường kế_hoạch tấn_công cơ_sở ở kabul tạo mối đe_dọa công_dân afghanistan lực_lượng an_ninh binh_sĩ mỹ đồng_minh
11,mansour rào_cản trong tiến_trình hòa_binh giữa chính_phủ afghanistan lực_lượng taliban ngăn_chặn lãnh_đạo taliban tham_gia đàm_phán hòa_bình nhằm chấm_dứt chiến_tranh
12,trong một chỉ_huy giấu tên taliban bác_bỏ thông_tin
13,lần đầu_tiên chúng_tôi biết đến báo_cáo
14,thông_tin tôi biết mullah_mansour còn sống
