idx, sentence
0,ban lãnh_đạo taliban bắt_đầu cân_nhắc chọn_người kế_nhiệm
1,hãng thông_tấn afp dẫn một nguồn tin cấp cao taliban khẳng_định mullah_mansour còn đồng_thời biết lãnh_đạo hàng_đầu nhóm tập_hợp quetta chọn thủ_lĩnh kế_nhiệm
2,tuy_nhiên taliban chính_thức xác_nhận thông_tin mặc_dù chính_phủ afghanistan khẳng_định mansour chết
3,trong văn_phòng đối_ngoại pakistan thông_cáo phản_đối vụ không_kích mỹ hành_động xâm_phạm chủ_quyền pakistan
4,thông_cáo xác_nhận hai người thiệt_mạng trong vụ không_kích máy_bay người lái mỹ tối 21/5 gần biên_giới afghanistan song đề_cập số_phận thủ_lĩnh taliban_mansour
5,thông_cáo tiến_hành vụ không_kích bằng máy_bay người lái phía mỹ thông_báo thủ_tướng tổng_tham_mưu trưởng quân_đội pakistan biết mục_tiêu vụ không_kích thủ_lĩnh taliban_akhtar_mansour
6,một quan_chức mỹ giấu tên xác_nhận mỹ thông_báo phía pakistan tiến_hành vụ không_kích
7,thông_cáo biết nhà_chức_trách xác_định danh_tính một người thiệt_mạng tài_xế taxi muhammad_azam giao thi_thể người_thân
8,người thứ hai thiệt_mạng trong vụ không_kích xác_minh nhân_thân
9,người mang hộ_chiếu pakistan một thẻ căn_cước ghi tên wali_muhammad địa_chỉ cư_trú quận qilla_abdullah thuộc tỉnh balochistan mỹ tiến_hành vụ không_kích
10,ngày 21/5 wali_muhammad iran nhập_cảnh pakistan thành_phố taftan thị_thực hợp_lệ iran cấp dán hộ_chiếu
11,thông_cáo đưa truyền_thông địa_phương dẫn nguồn tin bộ nội_vụ paksitan biết hộ_chiếu mang tên wali_muhammad giả bộ lập một nhóm điều_tra vụ_việc
12,báo_chí địa_phương ảnh người đàn_ông hộ_chiếu giả trông giống thủ_lĩnh taliban_mansour
13,vụ không_kích đánh_giá vụ xâm_nhập đáng chú_ý nhất mỹ trong lãnh_thổ pakistan kể vụ đột_kích tiêu_diệt trùm khủng_bố osama bin laden năm 2011
