idx, sentence
0,năm 2014 ngành hàng_không thế_giới kinh_ngạc hãng hàng_không tư_nhân vietjet_ký hợp_đồng mua thuê 100 máy_bay airbus trị_giá 91 tỉ usd
1,nay thương_vụ tiền tỉ doanh_nghiệp hai nước làm thế_giới nhìn khác về doanh_nghiệp tư_nhân vn
2,mở_rộng hợp_tác khả_năng hội_nhập doanh_nghiệp vn trong lĩnh_vực hàng_không đại_diện hội_nhập ngành kinh_tế khác
3,bản hợp_đồng còn ý_nghĩa thuyết_phục ủng_hộ về một nền kinh_tế_thị_trường hiện_diện vn
4,thành_công một hãng hàng_không tư_nhân ngoài nỗ_lực doanh_nghiệp còn dựa chính_sách hỗ_trợ tích_cực hiệu_quả chính_phủ vn cộng_đồng doanh_nghiệp trong nước thừa_nhận
5,ký_kết mua máy_bay hãng boeing còn ý_nghĩa khác
6,mua máy_bay bay đến quốc_gia trong mỹ
7,đến nay vn đường_bay trực_tiếp đến mỹ làm mất đi cơ_hội cộng_đồng doanh_nghiệp giao_lưu nhân_dân giữa hai quốc_gia
8,doanh_nhân mỹ đến vn làm_ăn doanh_nghiệp việt đến mỹ họ chờ_đợi đường_bay trực_tiếp rút ngắn thời_gian tiết_kiệm tiền_bạc
9,mỹ vn hai nước tiềm_năng du_lịch hạn_chế về đường trực_tiếp làm ảnh_hưởng đến khai_thác ngành công_nghiệp
10,bởi_vì xây_dựng đường_bay trực_tiếp bàn_bạc hứa_hẹn lâu đến nay hiện_thực
11,thỏa_mãn yêu_cầu tiêu_chuẩn an_toàn cơ_quan hàng_không hoa_kỳ faa chắc_chắn hãng hàng_không ngành hàng_không vn đáp_ứng vấn_đề còn sự_tích_cực hợp_tác giữa hai bên
12,chúng_ta mất quá cơ_hội không_thể chậm_trễ
13,doanh_nhân nhân_dân hai nước cơ_hội hợp_tác xích gần nhau hơn chuyến bay vietnam_airlines vietjet_air jetstar bay trực_tiếp mỹ
14,bà_con việt_kiều thêm điều_kiện đi_lại về thăm quê_hương giao_lưu
15,quan_hệ hai nước bước phát_triển mới mở chuyến bay trực_tiếp tuy “ xa nhà ” gần “ cửa_ngõ ”
