idx, sentence
0,đấu_trường tiếu_lâm một khởi_đầu thuận_lợi tập đầu sóng chiếm cảm_tình khán_giả format lạ sức hút huấn_luyện_viên đạo_diễn nghệ_sĩ hài yêu_mến mới_mẻ trong dàn thí_sinh thi_tài
1,tuy_nhiên bước vòng song_đấu chương_trình tạo hiệu_ứng ban_đầu
2,khán_giả bày_tỏ thất_vọng về kịch_bản vòng đấu
3,người đặt câu hỏi tại_sao liên_tục giả gái tại_sao câu_chuyện điểm nhấn nào tại_sao vòng một thí_sinh tự_biên tự diễn khán_giả cười còn vòng hai giúp_sức huấn_luyện_viên tiểu_phẩm chẳng cười nổi
4,thí_sinh kỳ_vọng bùng_nổ trong vòng song đấu đạt đỉnh cao phong_độ mình tuấn_kiệt minh_ngọc lê_lộc minh_dự trong thí_sinh thật_sự nổi_bật ở vòng_lập đội chiếm cảm_tình khán_giả trong vòng song đấu thanh_phong xuân_nghị lê_trang trang cá_nhân mình đạo_diễn đức_thịnh chia_sẻ thẳng_thắn nhận_lỗi về tiểu_phẩm hay trong đội mình
5,anh thú_thật vòng đội đức_thịnh thi_đấu tốt hoàn_toàn lỗi ở huấn_luyện_viên
6,họ diễn khoảng 2 phút đầu tôi nhận mình sai
7,vòng đấu kịch_bản hay thí_sinh diễn tốt áp_lực tâm_lý
8,tiếc đạo_diễn đức thịnh viết
9,lỗi chọn sai concept hứng_thú tiêu_chí vòng đấu hiểu rõ thí_sinh hoặc huấn_luyện_viên bận quá thiếu chăm_chút
10,tôi muốn xin_lỗi thí_sinh mình sợ mọi người nghĩ mình xạo thôi ” đức_thịnh thẳng_thắn
11,đạo_diễn đức_thịnh đánh_giá cuộc thi đường dài vòng đấu tệ vòng đấu thăng_hoa tính đúng sai
12,tuy_nhiên thí_sinh đi tới vòng cuối_cùng luôn người giỏi lì_lợm nhất
