idx, sentence
0,liên_quan đến vụ nổ xe_khách khánh_đơn đường chạy lào về nghệ_an sáng 2/6 trạm biên_phòng cửa_khẩu cha_lo quảng_bình biết hiện trạm cử cán_bộ trực_tiếp đến hiện_trường phối_hợp_lực_lượng chức_năng xử_lý điều_tra nguyên_nhân vụ_việc
1,ông nguyễn_ngọc_tú trạm_trưởng trạm biên_phòng cửa_khẩu cha_lo vụ tai_nạn xảy khoảng 5 h sáng đất_nước lào cách cửa_khẩu natàu hơn 8 km
2,xe_khách chạy tuyến thàkhẹc vinh chở 13 người gặp nạn đường đi về tp_vinh nghệ_an
3,vụ tai_nạn làm 8 người chết tại_chỗ chủ_yếu người ở nghệ_an 4 người khác bị_thương chở 3 người về tp vinh cấp_cứu
4,hành_khách đi về họ nói hiện_trường xác_pháo chúng_tôi xác_minh
5,xe đèo gặp nạn đâm xe nào khác ông tú nói
6,ông tú biết thêm danh_tính ban_đầu nạn_nhân xác_định gồm phạm_đình_tú sn 1982 hoàng_thế_chiến sn 1988
7,2 người bị_thương nặng trong 1 người quê ở xã đô_thành yên_thành
8,danh_tính 6 người tử_vong gồm nguyễn_bá_lợi sn 1971 nguyễn_kế_hải sn 1973 nguyễn_thế_hậu sn 1970 nạn_nhân_hậu hải 2 anh_em ruột
9,3 nạn_nhân trú xóm 3 xã nghi_kiều nghi_lộc nghệ_an
10,ngoài_ra 3 nạn_nhân_tử_vong khác trú xã nghĩa_lộc nghĩa_đàn nghệ_an gồm cao_văn_hoạt dương_ngọc_thạch trần_thế_dũng sn 1972
11,2 nạn_nhân còn hiện xác_định danh_tính
12,riêng tài_xế phụ xe bị_thương hiện ở hiện_trường phối_hợp cơ_quan_chức_năng điều_tra vụ_việc
13,trong trao_đổi báo_chí ông võ_minh_đức chánh_văn_phòng ban an_toàn giao_thông tỉnh nghệ_an biết cử đơn_vị xác_minh phía nhà xe khánh_đơn
14,13 h chiều 2/6 pv trực_tiếp về địa_chỉ nhà xe khách khánh_đơn đóng xóm 1 xã nghi_diên huyện nghi_lộc nghệ_an
15,dù người ở trong nhà chủ nhà khoá kín cổng tiếp_xúc người lạ
16,biết chủ xe_khách vợ_chồng ông nguyễn_đức_thu sn 1953 bà nguyễn_thị_đơn sn 1968 con rể tên khánh
17,điện_thoại ông nguyễn_đức_thu chủ nhà xe khánh_đơn xác_nhận xe_khách gặp nạn lào sáng sớm nay xe nhà mình
18,loại xe 35 chỗ
19,ông thu biết thêm nghe tin xe gặp nạn người người_thân đi xe liên_tục gọi điện hỏi thông_tin danh_tính người chết bị_thương
20,tuy_nhiên ông liên_lạc cơ_quan_chức_năng xác_minh cụ_thể
21,đưa tin khoảng 5 h sáng 2/6 xe_khách nhà_xe khánh_đơn địa_chỉ xã nghi_diên nghi_lộc nghệ_an mang bks lào un 3897 chạy đến địa_phận huyện bualapha tỉnh khăm_muộn lào bất_ngờ nổ tung
22,vụ tai_nạn khiến 8 hành_khách đi xe tử_vong tại_chỗ 3 người khác đưa đi cấp_cứu trong tình_trạng nguy_kịch
23,hiện nguyên_nhân vụ tai_nạn cơ_quan_chức_năng điều_tra làm rõ
