idx, sentence
0,liên_quan tới vụ_việc gia_đình ông trần_công_ứng 62 tuổi ở số 10 xóm lẻ triều_khúc tân_triều thanh_trì hà_nội choáng_váng nhận hóa_đơn tiền nước tăng cao bất_thường tới 19125036 đồng số nước sử_dụng 1029 m3 gia_đình 6 người sáng ngày 19/5 htx_dvsx_nông_nghiệp_triều_khúc tổ_chức buổi hợp báo về vấn_đề
1,mặc_dù htx dvsx nông_nghiệp_triều_khúc nói cung_cấp mọi thông_tin liên_quan tới vụ_việc hóa_đơn tiền nước 19 triệu / tháng gia_đình ông ứng cơ_quan báo_chí buổi họp sáng nay khác hẳn phía htx hứa
2,tham_dự buổi họp_báo tất_cả lãnh_đạo htx dvsx nông_nghiệp_triều_khúc né_tránh vắng_mặt duy_nhất ông nguyễn_trung_dũng – kế_toán_trưởng htx dvsx nông_nghiệp_triều_khúc chủ_trì buổi họp_báo hai nhân_viên hành_chính
3,mở lời buổi họp_báo ông nguyễn_trung_dũng nói “ tôi cung_cấp mọi thông_tin về hóa_đơn tiền nước ”
4,pv đề_nghị cung_cấp giấy kiểm_định đồng_hồ nước hóa_đơn nhập đồng_hồ đơn_vị cung_cấp đồng_hồ lắp hộ gia_đình giấy_tờ liên_quan phía htx giải_quyết thế_nào về vấn_đề ông nguyễn_trung_dũng cung_cấp nói “ hôm_nay tôi giao nhiệm_vụ cung_cấp hóa_đơn tiền nước gia_đình ông ứng tháng 1 2 3 4
5,ngoài_ra tôi trả_lời thêm ”
6,pv liên_tiếp đặt câu hỏi khác nhau về vụ_việc ông nguyễn_trung_dũng lặp di_lặp_lại câu nói cũ “ hôm_nay tôi giao nhiệm_vụ cung_cấp hóa_đơn tiền nước gia_đình ông ứng tháng 1 2 3 4 ngoài_ra tôi trả_lời thêm ”
7,đáng nói trong buổi họp_báo pv đặt câu hỏi ông nguyễn_trung_dũng phát_ngôn “ anh hỏi thêm tôi bỏ ngoài hút thuốc_lá ”
8,ông nguyễn_trung_dũng còn nói thêm cung_cấp đầy_đủ họ tên pv thêm bài viết tăng độ dài lấy nhuận_bút
9,ông dũng bỏ đi ngoài chứng_kiến pv đến hơn 10 cơ_quan báo_chí bỏ_mặc pv ngồi chờ_đợi đến 11 h giờ trưa
10,pv đề_nghị ông nguyễn_trung_dũng quay trở_lại tiếp_tục buổi họp ông dũng tỏ thái_độ hợp_tác trở_lại vị_trí
