idx, sentence
0,trang mạng quân_sự mỹ ngày 1/6 một máy_bay chiến_đấu ea18g_growler trong quá_trình hạ_cánh xuống tàu sân_bay uss_john_c_stennis vướng cáp hãm đà hạ_cánh hẳn khiến mũi phi_cơ hư_hỏng vật_thể bên ngoài mảnh vỡ boong hút động_cơ
1,sự_cố xảy hôm 29/5 khiến máy_bay chiến_đấu hư_hỏng nặng không_thể hoạt_động
2,nguồn tin hải_quân mỹ thời_điểm tàu sân_bay uss_stennis hoạt_động biển_đông may sự_cố khiến thủy_thủ bị_thương hay máy_bay khác hư_hỏng
3,trung_tâm an_toàn hải_quân mỹ liệt_kê sự_cố loại a tức_là máy_bay giá_trị 68 triệu usd gặp thiệt_hại ít_nhất hai triệu usd
4,groeneveld biết phân_loại đánh_giá hạ xuống_cấp thấp hơn
5,giới_chức bảo_trì máy_bay biết họ đánh_giá mức_độ hư_hỏng ea18g_growler xác_định_liệu máy_bay sửa_chữa hay dùng một growler thay_thể
6,ea18g growler biến_thể tấn_công_điện_tử phát_triển dựa mẫu tiêm_kích hạm f / a18e / f phục_vụ hạm_đội tàu sân_bay hùng_mạnh hải_quân mỹ
7,ea18g growler tập_đoàn boeing phát_triển đầu năm 2000 thay_thế loại ea6b_prowler cũ hải_quân mỹ
8,trong ảnh máy_bay tấn_công_điện_tử ea6b bay giữa dẫn_đầu 2 ea18g
9,trong ảnh mẫu thử_nghiệm ea1 chương_trình phát_triển máy_bay tấn_công_điện_tử ea18g_growler ra_mắt công_chúng ngày 3/8/2006
10,trong giai_đoạn 2008 2009 một số máy_bay ea18g bắt_đầu triển_khai hạn_chế trong đơn_vị không_quân hải_quân
11,tổng_cộng hải_quân mỹ đặt_hàng chế_tạo 114 ea18g đơn_giá 682 triệu usd
12,tính tới thời_điểm hiện_tại khoảng 100 ea18g cung_cấp hải_quân mỹ
13,máy_bay tác_chiến điện_tử hạm ea18g chúng hơn 90 thiết_kế chuẩn máy_bay tiêm_kích hạm f / a18e / f super_hornet
14,nó dùng chung radar mạng pha chủ_động aesa_an / apg79 hệ_thống vũ_khí hệ_thống quản_lý tích_trữ an / ayk22
15,thiết_kế nhiệm_vụ tấn_công_điện_tử thực_hiện chiến_thuật áp_chế lực_lượng phòng đối_phương sead pháo vulcan 20 mm loại_bỏ khỏi phần mũi thêm hệ_thống điện_tử phần khác khung máy_bay máy thu alq218 lắp ở đầu_cánh ngoài_ra còn máy alq99 máy làm nhiễu ở dải_tần_số cao tần_số thấp
16,thiết_bị làm nhiễu thùng nhiên_liệu phụ tăng thêm mặc_dù ea18g tầm hoạt_động dài hơn thời_gian tăng thêm
17,loại_bỏ 2 điểm treo ở đầu_mút cánh khiến ea18g còn 9 giá treo 6 cánh 3 thân khả_năng mang 8 tấn trang_bị loại vũ_khí sát_thương tên lửa đối aim9 / aim120 tên lửa chống radar agm88_harm thiết_bị trinh_sát / tác_chiến điện_tử hệ_thống gây_nhiễu an / alq99 hệ_thống định_vị hồng_ngoại an / asq228 hệ_thống tách sóng an / alq218
18,ea18g trang_bị 5 thiết_bị gây_nhiễu chiến_thuật alq99 thêm 2 tên lửa aim120 tự_vệ hai tên lửa chống bức_xạ tốc_độ cao agm88_harm diệt radar
19,ea18g sử_dụng hệ_thống xóa bỏ gây_nhiễu incans hệ_thống cho_phép truyền_thông_tin bằng tiếng_nói trong nội_bộ trong hệ_thống thông_tin đối_phương nhiễu
20,trong vũ_khí diệt radar agm88_harm thực_sự thách_thức đối_với hệ_thống radar nói_chung hệ_thống radar tàu_chiến nói_riêng
21,agm88_harm giá thứ 3 trái lắp đầu nổ phá mảnh nặng 66 kg tầm bắn khoảng 150 km tốc_độ siêu_âm tấn_công đài radar địch kể_cả trong trường_hợp radar tắt
