idx, sentence
0,trang tin military ngày 16 dẫn lời quan_chức hải_quân biết máy_bay ea18g_growler vướng cáp hãm tàu sân_bay hạ_cánh hẳn khiến mũi phi_cơ hư_hỏng vật_thể bên ngoài mảnh vỡ boong hút động_cơ
1,trong mức_độ thiệt_hại đánh_giá phi_cơ hiện không_thể bay
2,military phát_ngôn_viên lực_lượng không_quân thuộc hải_quân mỹ ở thái_bình_dương bà jeannie_groeneveld biết sự_cố xảy máy_bay tác_chiến điện_tử cố_gắng hạ_cánh tàu sân_bay john_c_stennis tối_ngày 295
3,bà biết tàu sân_bay stennis tuần_tra biển_đông thời_điểm
4,thủy_thủ bị_thương tàu hoặc máy_bay khác hư_hỏng
5,trung_tâm an_toàn hải_quân mỹ liệt_kê sự_cố loại a tức_là máy_bay giá_trị 68 triệu usd gặp thiệt_hại ít_nhất hai triệu usd
6,groeneveld biết phân_loại đánh_giá hạ xuống_cấp thấp hơn
7,giới_chức bảo_trì máy_bay biết họ đánh_giá mức_độ hư_hỏng ea18g_growler xác_định_liệu máy_bay sửa_chữa hay dùng một growler thay_thể
8,tàu sân_bay stennis hoạt_động ở biển_đông kể giữa tháng 4
9,ngày 154 bộ_trưởng quốc_phòng mỹ ash_carter đến thăm tàu nhấn_mạnh mỹ kiên_quyết đóng_góp duy_trì ổn_định trong khu_vực
10,sự_cố đối_với máy_bay growler lần rủi_ro thứ ba xảy hải_quân mỹ kể tháng 12016 sự_cố thứ hai trong ba ngày
