idx, sentence
0,quan_chức hải_quân mỹ biết máy_bay ea18g_growler vướng cáp hãm tàu sân_bay uss_john_c_stennis hạ_cánh hẳn
1,hậu_quả mũi máy_bay hư_hỏng nặng bộ_phận bên ngoài mảnh vỡ boong hút động_cơ
2,máy_bay không_thể tiếp_tục hoạt_động trong chuyên_gia đánh_giá mức_độ hư_hại
3,phát_ngôn_viên lực_lượng không_quân thuộc hải_quân mỹ ở thái_bình_dương bà jeannie_groeneveld sự_cố xảy máy_bay tác_chiến điện_tử trong quá_trình hạ_cánh tàu sân_bay uss_john_c_stennis tối 29/5 vừa_qua
4,thời_điểm tàu stennis thực_hiện tuần_tra biển_đông
5,may thủy_thủ nào bị_thương tàu hay máy_bay nào khác hư_hỏng
6,điều_tra ban_đầu trung_tâm an_toàn hải_quân mỹ liệt_kê sự_cố loại a nghĩa_là máy_bay giá_trị 68 triệu usd thiệt_hại ít_nhất 2 triệu usd
7,tuy_nhiên bà groeneveld biết chuyên_gia đánh_giá phân_loại sự_cố hạ mức_độ nghiêm_trọng sự_cố
8,“ báo_cáo ban_đầu thường đánh_giá mức hư_hại cao hơn thực_tế
9,mặc_dù thương_vong nào song chúng_tôi biết thiệt_hại khoảng bao_nhiêu ” bà groeneveld hay
10,bà groeneveld biết thêm chuyên_gia xem_xét quyết_định xem máy_bay gặp nạn sửa_chữa hay hay một máy_bay mới thay_thế cũ
11,câu trả_lời trong vài ngày tới
12,sự_cố máy_bay ea18g_growler sự_cố máy_bay thứ 3 hải_quân mỹ đầu năm nay sự_cố thứ 2 trong vòng ba ngày
13,hôm 26/5 hai máy_bay chiến_đấu f / a18f hornets bất_ngờ đâm nhau luyện_tập ở khu_vực ngoài khơi bang north_carolina khiến 4 phi_công bị_thương
