idx, sentence
0,nguồn tin trang mạng_military__com giới_chức mỹ điều_tra nguyên_nhân sao máy_bay gặp sự_cố hạ_cánh xuống tàu sân_bay
1,quan_chức hải_quân mỹ biết máy_bay ea18g_growler vướng cáp hãm tàu sân_bay hạ_cánh hoàn_toàn khiến mũi phi_cơ hư_hỏng vật_thể bên ngoài mảnh vỡ boong hút động_cơ
2,trong mức_độ thiệt_hại đánh_giá phi_cơ hiện không_thể cất_cánh
3,phát_ngôn_viên lực_lượng không_quân thuộc hải_quân mỹ ở thái_bình_dương jeannie_groeneveld biết sự_cố xảy máy_bay tác_chiến điện_tử cố_gắng hạ_cánh tàu sân_bay john_c_stennis tối_ngày 29/5
4,tàu sân_bay thực_hiện sứ_mệnh tuần_tra biển_đông thời_điểm
5,thủy_thủ bị_thương tàu hoặc máy_bay khác hư_hỏng trong sự_cố
6,trung_tâm an_toàn hải_quân mỹ liệt_kê sự_cố loại a báo_cáo ban_đầu ước_tính máy_bay trị_giá 68 triệu usd gặp thiệt_hại tới 2 triệu usd
7,hiện rõ máy_bay sửa_chữa tàu sân_bay hay hải_quân mỹ huy_động một growler khác đến bổ_sung phi_đội chiến_đấu
8,tàu sân_bay john_cstennis hoạt_động ở biển_đông kể giữa tháng 4
9,ngày 15/4 bộ_trưởng quốc_phòng mỹ ash_carter đến thăm tàu nhấn_mạnh mỹ kiên_quyết đóng_góp duy_trì ổn_định trong khu_vực
