idx, sentence
0,truyền_hình cáp việt_nam vtvcab chính_thức trở_thành đơn_vị sở_hữu bản_quyền phát_sóng copa_america_centenario 2016 diễn ngày 4/6 27/6/2016 lãnh_thổ việt_nam
1,copa america_centenario 2016 một cột mốc ý_nghĩa vô_cùng quan_trọng đội bóng nam_mỹ sự_kiện đặc_biệt tổ_chức kỷ_niệm tròn 100 năm lịch_sử giải vô_địch bóng_đá nam_mỹ
2,đội bóng hàng_đầu châu_lục tranh tài trong trận đấu diễn 10 thành_phố lớn nhất nước mỹ lần đầu_tiên copa_america tổ_chức ở một quốc_gia ngoài nam_mỹ
3,khác kỳ copa_america trong lịch_sử copa_america_centenario 2016 tham_dự 16 đội bóng 10 đội nam_mỹ 6 đội thuộc khu_vực concacaf 4 bảng đấu
4,bảng lấy 2 đội nhất nhì lọt vòng tứ_kết
5,khiến giải đấu hứa_hẹn tính cạnh_tranh hấp_dẫn hơn cuộc đối_đầu nảy_lửa giữa tên_tuổi lớn nhất trong làng bóng_đá châu_lục thế_giới ngôi_sao sân_cỏ hàng_đầu
6,vtvcab đưa giải đấu đặc_biệt đến người hâm_mộ việt_nam trọn_vẹn đầy_đủ nhất tường_thuật trực_tiếp toàn_bộ 32 trận đấu chương_trình tổng_hợp hệ_thống_kênh thể_thao tv bóng_đá tv thể_thao tv_hd bóng_đá tv_hd thể_thao tin_tức hd
7,sức_hút copa_america_centenario 2016 vtvcab còn hấp_dẫn hơn chương_trình đồng_hành đầu_tư_sản_xuất mới gương_mặt copa hành_trình copa
8,gương_mặt copa giới_thiệu đội_tuyển tiêu_biểu cầu_thủ xuất_sắc nhất đội_tuyển quốc_gia ngôi_sao tài_năng sàn_diễn copa_america
9,xuất_hiện tỏa sáng cầu_thủ hàng_đầu thể giới một trong chờ_đợi nhất giải đấu lớn
10,hành_trình copa hành_trình đến thánh_đường bóng_đá thế_giới nam_mỹ tới sân_cỏ clb mang tới khán_giả góc nhìn chân_thực nhất về sản_sinh nuôi_dưỡng thiên_tài bóng_đá thế_giới
11,hành_trình copa còn khám_phá tình_yêu bóng_đá đến bất_tận vũ_điệu tango samba trong mùa lễ_hội copa_america
12,thông_tin về sân_vận_động tin_tức về đội_tuyển cập_nhật thường_xuyên trong chương_trình
13,vtvcab hứa_hẹn mang tới khán_giả bức tranh toàn_cảnh sống_động đầy màu_sắc copa_america_centenario 2016 ngày hội bóng_đá lịch_sử lâu_đời nhất thế_giới
