idx, sentence
0,ngày 2/6 phiên xử sơ_thẩm lưu_động tand tỉnh thanh_hóa tuyên_phạt hoàng_ngọc_hùng 28 tuổi trú phường quảng_thành tp thanh_hóa 20 năm tù về tội giết_người
1,bị_cáo bồi_hoàn số tiền hơn 110 triệu đồng gia_đình hại
2,bản_án xác_định ngày 21/12/2015 hùng anh bùi_xuân_vinh 39 tuổi quê đưa xe_máy bạn vinh đi cắm lấy một triệu đồng mua ma_túy dùng chung
3,hôm người bạn đòi xe vinh nói hùng đưa xe_máy mình đi thế chỗ
4,vinh hứa chuộc xe hùng đồng_ý
5,ngày 23/12 hùng nghĩ_lại lần cầm_cố xe_máy lấy tiền mua ma_túy dùng chung vinh mình tự đi chuộc
6,cho_rằng lần lừa hùng nảy_sinh ý_định giết anh vinh đòi tiền chuộc xe
7,trưa ngày hùng_thủ sẵn hai con dao nhọn sang nhà người hàng_xóm uống bia
8,dở cuộc hắn điện_thoại vinh đến hỏi tiền
9,vinh đến nói đi vay tiền trả khiến hai bên xảy cãi_vã
