idx, sentence
0,đoạn video hiếm_hoi nhật_hoàng_akihito công_bố sóng truyền_hình nhật_bản 15 giờ ngày 88
1,nhật hoàng chia_sẻ suy_nghĩ mình về khó_khăn cương_vị một biểu_tượng nước nhật trực_tiếp nói về ý_định thoái_vị
2,cơ_quan hoàng_gia nhật_bản đăng_tải toàn_văn phát_biểu nhật_hoàng_akihito
3,trong đoạn video gửi đến toàn_thể người dân nhật_hoàng nói tôi nay hơn 80 tuổi gặp khó_khăn tình_trạng sức_khỏe mình
4,năm gần tôi bắt_đầu suy_nghĩ về năm_tháng giữ vị_trí nhật_hoàng ngẫm_nghĩ về vai_trò nghĩa_vụ mình cương_vị trong ngày tới
5,nhật_hoàng ở vị_trí mình ông phép đưa bình_luận cụ_thể nào về hệ_thống hoàng_gia hiện_tại vì_vậy nhật hoàng muốn chia_sẻ người dân tư_cách cá_nhân
6,ông nói xã_hội ở trong giai_đoạn già_hóa nhanh nhật_hoàng ngày_càng lớn_tuổi
7,hiến_pháp nhật_hoàng biểu_tượng quốc_gia người kế_thừa truyền_thống lâu_dài ông luôn ý_thức sâu_sắc trách_nhiệm bảo_vệ truyền_thống
8,thế ông nói vài năm trải hai cuộc phẫu_thuật tôi bắt_đầu cảm_thấy mình yếu đi tuổi cao tôi bắt_đầu nghĩ về tương_lai chờ
9,ông khẳng_định khó_khăn hoàn_thành trách_nhiệm chu_toàn ông làm ông băn_khoăn về tốt đất_nước người dân thành_viên hoàng_gia mình
10,nhật hoàng biết suốt 28 năm tại_vị ông người dân nhật_bản chia_sẻ niềm vui nỗi buồn
11,ông nhiệm_vụ đầu_tiên quan_trọng nhất nhật_hoàng cầu_mong hòa_bình hạnh_phúc tất_cả mọi người bên_cạnh trong một_số trường_hợp nhật_hoàng đến bên người dân lắng_nghe tâm_tư nguyện_vọng họ
12,suy_nghĩ nhật_hoàng akihito đi tới đất_nước nhật_bản kể_cả vùng đảo hay xa_xôi
13,ông hành_động quan_trọng nhật_hoàng vai_trò biểu_tượng đất_nước
14,thế tuổi cao sức_khoẻ còn dồi_dào khó_khăn đối_với nhật_hoàng
15,ông biết quy_định nhật_hoàng không_thể hoàn_thành đầy_đủ nhiệm_vụ mình vấn_đề sức_khỏe hay tuổi_tác một cơ_quan nhiếp_chính thiết_lập thay_mặt nhật_hoàng
16,mặc_dù một thực_tế nhật_hoàng tiếp_tục nhật_hoàng tới hết đời dù còn thực_hiện vai_trò mình
17,bên_cạnh nhật_hoàng akihito lo_lắng ông yếu đi người ảnh_hưởng
18,hoàng_gia lo sự_kiện nhật_hoàng đi trong một khoảng thời_gian dài tới một năm ông băn_khoăn biết liệu ngăn tình_trạng xảy thời mình
19,ông bày_tỏ mong_muốn hoàng_gia tiếp_tục sát_cánh người dân trong mọi thời_điểm xây_dựng đất_nước nhật_hoàng luôn đáp_ứng nhiệm_vụ một biểu_tượng quốc_gia ngừng nghỉ
20,dù trực_tiếp nhắc tới thoái_vị rõ_ràng nhật hoàng người dân nghe về lo_lắng tâm_tư mình mong toàn_thể người dân nhật_bản thấu_hiểu
21,đoạn video phát_sóng thủ_tướng nhật_bản_shinzo_abe biết ông theo_dõi kỹ thông_điệp nhật_hoàng_akihito
22,ông abe tình_hình tuổi_tác nhật_hoàng nhiệm_vụ chính_thức nhật_hoàng chính_phủ người dân suy_nghĩ tới căng_thẳng nhật_hoàng xem_xét toàn_diện làm
