idx, sentence
0,trong năm nay người dân quốc_gia mỹ_latin đối_mặt tỷ_lệ thất_nghiệp 17 lạm_phát xấp_xỉ 500 nhu_yếu_phẩm nước điện thực_phẩm y_tế cắt_giảm
1,giá_cả cuộc_sống tăng cao cắt_giảm lao_động phúc_lợi xã_hội suy_giảm nặng_nề nạn trộm_cắp diễn khắp con phố kết_hợp cuộc biểu_tình quy_mô lớn khiến đất_nước luôn ở trong trạng_thái báo_động cao
2,3 vấn_đề khiến venezuela đứng bờ vực sụp_đổ bất_cứ lúc_nào nếu_như tìm thấy một giải_pháp hoặc nhận cứu_trợ một tổ_chức nào thế_giới
3,1
4,chạm tới giới_hạn thiếu_thốn nước thực_phẩm hai vấn_đề gây đau_đầu ở venezuela tháng nay
5,lượng nước sinh_hoạt chính_phủ kiểm_soát chặt_chẽ thậm_chí khu_vực người dân cấp nhỏ_giọt 21 lần ngày lý_do hồ dự_trữ sắp cạn_kiệt
6,thực_phẩm ngày_một khan_hiếm đắt_đỏ biện_pháp kiểm_soát tiền_tệ chính_phủ nước áp_dụng dẫn tới tình_trạng thiếu usd nhập_khẩu hàng_hóa
7,người dân xếp_hàng dài ngày lẫn đêm siêu_thị mua thực_phẩm đồ tiêu_dùng
8,cuộc_sống đói_nghèo thiếu_thốn khiến người dân buộc đột_nhập cửa_hàng siêu_thị thậm_chí hồ bơi xe chở nước trộm_cắp gói bánh chai nước sống qua_ngày
9,điện khá khẩm hơn chính_phủ dùng mọi biện_pháp tiết_kiệm năng_lượng quốc_gia
10,họ thậm_chí đề_nghị văn_phòng mở_cửa làm_việc 2 ngày tuần đồng_thời điều_chỉnh giờ toàn_quốc nhanh hơn 30 phút tiết_kiệm điện
11,bộ_trưởng khoa_học công_nghệ_venezuela biết điều_chỉnh múi_giờ giảm thời_gian sử_dụng đèn thắp sáng điều_hòa_nhiệt_độ ban_đêm mọi người
12,2
13,đối_mặt nguy_cơ sụp_đổ giá dầu năm đất_nước venezuela quá phụ_thuộc nguồn dự_trữ dầu_mỏ khổng_lồ chiếm khoảng 96 doanh_thu xuất_khẩu gần một_nửa ngân_sách quốc_gia
14,tuy_nhiên kể giá dầu giảm 100 usd / thùng xuống đến hơn 40 usd / thùng hiện_nay nền kinh_tế nước suy_sụp nhanh_chóng tìm thấy nguồn thu_nhập nào khác ngoài dầu_mỏ
15,đại_diện venezuela biết họ giá dầu đạt ngưỡng 121 usd / thùng cân_bằng tình_hình kinh_tế
16,thế dự_đoán khó xảy trong tương_lai khiến tương_lai phía quốc_gia thêm phần ảm_đạm
17,trong lĩnh_vực năng_lượng bên cạnh dầu_mỏ còn nguồn điện ảnh_hưởng nghiêm_trọng tới 65 mạng_lưới điện quốc_gia phụ_thuộc một đập thủy_điện duy_nhất hiện trong tình_trạng thiếu_hụt nghiêm_trọng
18,3
19,chính_trị vấn_đề dài_hạn một quốc_gia đối_mặt vấn_đề về kinh_tế ổn_định về chính_trị khó_lòng giữ vững
20,cuộc bầu_cử cuối năm_ngoái tưởng đưa venezuela ổn_định trở_lại thành_lập bàn_tròn thống_nhất dân_chủ bước chuyển_giao quyền_lực đầu_tiên kể tổng_thống hugo_chavez nắm quyền năm 1999
21,tuy_nhiên hiện_nay đến 60 người dân venezuela đổ_lỗi tình_trạng khan_hiếm thực_phẩm nền kinh_tế suy_thoái sai_lầm chính_phủ nước dựa tổ_chức thăm_dò datanalisis
22,thời_điểm hiện_nay tỷ_lệ người còn đồng thuận ông maduro dao_động 1015 trong 70 người dân sẵn_sàng muốn ông chức
23,thế sa_thải ông maduro khó_lòng cứu một quốc_gia bờ sụp_đổ hàng_loạt vấn_đề tồn_tại trong hàng thập_kỷ điển_hình nạn tham_nhũng tỷ_lệ tội_phạm
24,biết venezuela quốc_gia tỷ_lệ tham_nhũng lớn nhất nam_mỹ đứng thứ 9 thế_giới
25,tỷ_lệ tội_phạm giết người nằm ở mức cao nhất nhì thế_giới
