idx, sentence
0,cười nước_mắt khó_khăn doanh_nghiệp bắt_đầu một năm công_đoàn nhấn_mạnh thực_thi điều_khoản trong thỏa ước lao_động tập_thể yêu_cầu nhà_máy cung_cấp giấy_vệ_sinh đầy_đủ công_nhân
1,vấn_đề trong bối_cảnh đất_nước thiếu_thốn hầu_như tất_cả sản_phẩm cơ_bản gạo sữa đến bao_cao_su tìm thấy dù một cuộn giấy_vệ_sinh hết_sức khó_khăn ở venezuela huống_hồ cấp đủ hàng trăm công_nhân
2,doanh_nghiệp xoay_xở công_nhân lập_tức lấy cắp giấy về nhà
3,dễ_hiểu họ giấy_vệ_sinh ở nhà
4,ăn_trộm giấy_vệ_sinh nghe có_vẻ giống một trò_đùa vấn_đề nghiêm_trọng đối_với doanh_nghiệp
5,giấy_vệ_sinh công_ty đối_mặt đình_công tịch_thu “ đình_trệ sản_xuất ” lệnh tổng_thống nicolas_maduro
6,chủ doanh_nghiệp cuối_cùng tìm một nhà cung_cấp ở thị_trường chợ_đen
7,họ chở giấy đến một lần đủ dùng trong vài tháng
8,giá cao_ngất_ngưởng ông lựa_chọn khác công_ty gặp nguy
9,vấn_đề giải_quyết
10,hàng giao cảnh_sát chìm ập tới
11,họ thu_giữ giấy_vệ_sinh tuyên_bố phá vỡ hoạt_động tích_trữ lớn
12,chủ doanh_nghiệp ba nhà quản_lý cấp cao đối_mặt án hình_sự
13,một trong ví_dụ điển_hình đằng câu_chuyện nực_cười “ giấy_vệ_sinh ” venezuela
14,trong hai năm venezuela chứng_kiến suy_sụp bao_giờ xảy ở một nước thu_nhập trung_bình chiến_tranh
15,dịch_vụ công_cộng sụp_đổ lạm_phát ba con_số khiến hơn 70 dân_số lâm cảnh nghèo_đói tội_phạm bùng_phát người dân xếp_hàng giờ mua thực_phẩm tỷ_lệ tử_vong đối_với trẻ_em người già người mắc bệnh_mãn_tính tăng cao thiếu thuốc_men thiết_bị đơn_giản trong bệnh_viện bi_kịch con_người tại_sao
16,venezuela thiếu tiền
17,nước ngồi khối dự_trữ dầu_mỏ lớn hàng_đầu thế_giới
18,chính_phủ cố tổng_thống hchavez tiếp_nối năm 2013 tổng_thống nicolas_maduro thu hàng ngàn tỉ đô_la dầu_mỏ trong 17 năm
19,mặc_dù giá dầu giảm mạnh nguy_cơ_mà người nhìn thấy còn chính_phủ dự_liệu khó giải_thích xảy
20,thực_tế sụp_đổ venezuela bắt_đầu giá dầu giảm
21,năm 2014 giá dầu giao_dịch ở mức 100 đô_la mỹ / thùng đất_nước đối_mặt thiếu_hụt sản_phẩm cơ_bản bánh_mì giấy_vệ_sinh
22,nguyên_nhân thực_sự xác_định quản_lý kém thể_chế hủy_hoại chính_sách độc_đoán
23,chính_phủ đổ tiền khoản đầu_tư hiệu_quả
24,hoạch_định chính_sách thực_hiện trái khoa_học chẳng_hạn chính_sách kiểm_soát giá_cả tiền_tệ
25,tình_trạng tham_nhũng gia_tăng một ví_dụ điển_hình chính_sách kiểm_soát giá_cả đối_với mặt_hàng thực_phẩm dược_phẩm dịch_vụ y_tế tới tã_lót giấy_vệ_sinh
26,mục_đích chính_phủ giữ hàng_hóa mức giá phải_chăng người nghèo
27,kết_quả người bán đủ khả_năng cung_cấp hàng còn hàng_hóa lập_tức biến mất kệ
28,quỹ tiền_tệ quốc_tế dự_báo_giá_cả tăng 720 trong năm nay tăng 2200 năm 2017
29,chính_phủ gần cấp xăng miễn_phí dân kết_quả nhà_nước thiếu vốn buộc in tiền tài_trợ chi_tiêu mình
30,người tiêu_dùng tiền nguồn cung_cấp hàng_hóa chìm trong vòng xoáy lạm_phát
31,học_thuyết khác nhau về nguyên_nhân phá_hủy nền kinh_tế venezuela nhìn_chung bi_kịch con_người gây
32,hỗn_loạn venezuela mối bận_tâm chính gia_đình tìm_kiếm thứ đáp_ứng yêu_cầu cơ_bản cuộc_sống hàng ngày vấn_đề sống_còn
33,ở tuổi 14 maikel_mancilla_peña chiến_đấu bệnh động_kinh suốt sáu năm
34,tình_trạng em kiểm_soát nhờ một loại thuốc chống co_giật bình_thường gọi lamotrigine
35,nghe đơn_giản lâu gia_đình tham_gia cuộc “ đấu_tranh ” thực_sự thuốc
36,tháng 2 vừa_qua mẹ maikel con viên lamotrigine cuối_cùng trong nhà
37,ngày gia_đình em bất_lực chứng_kiến maikel lên_cơn co_giật
38,ngày 202 maikel suy hô_hấp tử_vong
39,trường_hợp maikel duy_nhất
40,sụp_đổ hệ_thống chăm_sóc sức_khỏe khan_hiếm loại thuốc khiến chi_phí cuộc_sống tăng cao
41,bệnh_nhân ung_thư thuốc hóa_trị
42,bệnh sốt_rét về cơ_bản biến mất lâu giờ quay trở_lại gây chết người
43,trong người venezuela chết_mòn thiếu viên thuốc giá rẻ chính_phủ chi hàng chục triệu đô la năm vận_động_viên pastor_maldonado thi_đấu ở giải đua xe công_thức 1
44,công_ty dầu_khí nhà_nước pdvsa dành khoảng 45 triệu đô la / năm maldonado tham_gia đua xe logo doanh_nghiệp
45,tại_sao một công_ty dầu_khí độc_quyền quảng_cáo
46,câu trả_lời bao_giờ rõ_ràng
47,chính_phủ venezuela hiện đủ khả_năng đảm_bảo an_ninh đất_nước
48,thủ_đô caracas bọn cướp lấy hết thực_phẩm dành trẻ_em ở trường nuestra_señora del carmen
49,cung_cấp thực_phẩm trường_học buộc ngừng hoạt_động chính_phủ lo
50,bậc cha_mẹ con nghỉ học họ chúng hữu_ích hơn đứng xếp_hàng bên ngoài tiệm tạp_hóa ngồi trong lớp
51,dừng ở viện y_học nhiệt_đới venezuela trộm viếng_thăm 11 lần trong hai tháng đầu_tiên năm 2016
52,hai vụ cuối_cùng diễn trong vòng 48 giờ khiến phòng_thí_nghiệm còn một kính_hiển_vi nào
53,kẻ_trộm càn_quét phòng_thí_nghiệm làm phân_tán mẫu virus nguy_hiểm bào_tử nấm độc_hại không_khí
54,điều_kiện nhà_nghiên_cứu không_thể_nào làm_việc đất_nước tê_liệt phản_ứng bùng_phát dịch zika
55,venezuela quốc_gia nam_mỹ đối_mặt dịch zika tồi_tệ nhất
56,trở_lại doanh_nhân gặp khó cuộn giấy_vệ_sinh
57,thu_giữ cáo_buộc tàng_trữ hàng_hóa trái_phép chủ doanh_nghiệp nhận thực_chất vụ tống_tiền
58,cảnh_sát quan_tâm đến tiền hành_vi tàng_trữ giấy
