idx, sentence
0,vào_khoảng 16 giờ ngày nhận tin báo một_số lâm_tặc dùng thuyền sắt chở gỗ lậu sông krông_năng chảy tỉnh gia_lai phú_yên lãnh_đạo hạt kiểm_lâm krông_pa cử tổ công_tác đi xác_minh
1,tổ công_tác gồm năm cán_bộ kiểm_lâm cử đi gồm phạm_văn_duy trần_kim_vũ lê_văn_hóa đoàn_xuân_hồng đinh_việt_hồng
2,có_mặt hiện_trường đoàn cán_bộ phát_hiện một thuyền sắt chở khoảng 45 m3 gỗ thuyền 4 người đi về phía tỉnh phú_yên
3,4 cán_bộ kiểm_lâm dùng thuyền nhỏ đuổi
4,nhóm cán_bộ yêu_cầu dừng kiểm_tra nhóm lâm_tặc dùng hung_khí tấn_công
5,tình_thế kiểm_lâm đinh việt_hồng rút súng bắn 5 phát súng chỉ_thiên
6,tuy_nhiên nhóm lâm_tặc thuyền đâm thuyền nhỏ tổ công_tác đồng_thời dùng gậy tiếp_tục tấn_công làm kiểm_lâm phạm_văn_duy lê_văn_hóa bị_thương
7,thấy kiểm_lâm đinh việt_hồng tiếp_tục bắn thuyền lâm_tặc chủ_đích làm thuyền hư_hỏng nước tràn chìm dần
8,nổ súng thuyền chao_đảo viên đạn trúng chân đối_tượng nguyễn_sơn_đông trú tỉnh phú_yên
9,nhóm lâm_tặc lái thuyền về phía tỉnh phú_yên cán_bộ kiểm_lâm đưa người thường đi cấp_cứu trung_tâm y_tế huyện krông_pa
10,ông dụng đến tối 26 hạt kiểm_lâm nhận tin công_an huyện krông_pa biết đối_tượng nguyễn_sơn_đông tử_vong mất quá máu
