idx, sentence
0,tin sân_bay quốc_tế tân_sơn_nhất trưa nay biết sáng ngày 1 máy_bay airbus_a321 hãng hàng_không vietnam_airlines vna xáo_trộn lịch khai_thác một nam hành_khách tự_ý mở_cửa thoát_hiểm
1,cụ_thể chuyến bay vn 227 vietnam_airlines hà_nội đi tp hcm máy_bay dừng bánh bãi đậu 38 ở sân_bay tân_sơn nhất_thì hành_khách ngô_tiến_thịnh 58 tuổi tự_ý mở_cửa thoát hiểm số 3l làm cầu_phao cứu_sinh slide raft bung hoàn_toàn xuống sân đậu máy_bay
2,hành_khách ngô_tiến_thịnh đi 3 người khác trong một gia_đình
3,đáng nói khách tự_ý đổi ghế ngồi số ghế 28b sang ghế ngồi 28a sát cửa thoát hiểm mở_cửa thoát hiểm
4,tổ bay cảng_hàng_không quốc_tế tân_sơn_nhất cảng_vụ hàng_không miền nam lập biên_bản vi_phạm hành_chính về lĩnh_vực hàng_không xử_lý pháp_luật
5,kế_hoạch máy_bay dự_kiến hà_nội bay tp hcm 10 giờ 00 bay tiếp chặng tp hcm hongkong 10 giờ 45 chuyến bay số_hiệu vna 325
6,tuy_nhiên sự_việc khiến hãng hàng_không vietnam_airlines thay_đổi máy_bay khác đi hongkong tháo thuyền phao máy_bay vna 325 đem về sửa_chữa
7,sự_cố chuyến bay tp hcm đi hongkong sáng nay 2/6 chậm giờ ước_tính thiệt_hại gần 20000 usd hơn 400 triệu đồng
8,nghị_định 147 / 2013 / nđcp hành_khách vi_phạm lỗi mở_cửa thoát_hiểm yêu_cầu tiếp_viên phạt 10 triệu đồng 20 triệu đồng
9,mức phạt điều_chỉnh tăng hãng hàng_không đánh_giá quá thấp hậu_quả gây đủ tính răn_đe phòng_ngừa
