idx, sentence
0,chiều 20/5 ban kỷ_luật vff họp xem_xét pha bóng đình_luật bình_dương khiến felix quảng_nam rời sân bằng cáng trong trận đấu bù vòng 2 hôm 18/5
1,tình_huống xảy ở phút 85 trận đấu đội đương_kim vô_địch bình_dương chủ nhà quảng_nam dẫn 21 felix pha bóng phía đình_luật_nhảy lao 2 gầm giày bụng đồng_nghiệp
2,pha bóng thô_bạo ngay_lập_tức khiến felix nằm sân trong đau_đớn rời sân
3,xem kỹ băng ghi_hình tổng_hợp báo_cáo ban kỷ_luật quyết_định án phạt cầu_thủ đình_luật nộp 15 triệu đồng treo_giò 3 trận
4,án treo giò đình_luật nghỉ hết lượt đi
5,ông hường biết án kỷ_luật đình_luật áp_dụng ở giải vđqg mức_độ vi_phạm nặng văn_quyết
6,thế giữ hình_ảnh đẹp đtqg vff hlv hữu_thắng thống_nhất gọi đình_luật tuyển trong đợt tập_trung lần
7,hơn_nữa trận đấu sắp tới đội_tuyển việt_nam mang tính_chất giao_hữu tạo cơ_hội cầu_thủ trẻ cọ_xát đồng_thời giúp phát_hiện thêm nhân_tố mới vff hlv hữu_thắng quá quan_trọng trong vấn_đề triệu_tập nhân_sự
8,cách hơn hai tháng tiền_vệ nguyễn_văn_quyết dù tên trong danh_sách tập_trung đội_tuyển tháng 3 pha va_chạm trọng_tài hoàng phạm_công_khanh trong trận đấu sanna khánh_hòa_bvn ở lượt thứ 4 ngày 12/3 anh treo_giò 5 trận liên_tiếp
9,trung_vệ quế_ngọc_hải phạm lỗi nghiêm_trọng cầu_thủ trần_anh_khoa shb_đà_nẵng ở trận đấu gần cuối vleague 2016 treo_giò 6 tháng
10,đồng_nghĩa triệu_tập đội_tuyển
