idx, sentence
0,chiều 20/5 ban kỷ_luật liên_đoàn bóng_đá việt_nam vff họp xem_xét pha bóng trương_đình_luật bbình_dương khiến tiền_đạo felix quảng_nam rời sân bằng cáng trong trận đấu bù vòng 2 vleague 2016 cách hai ngày
1,pha bóng xảy ở phút 85 trận đấu đkvđ_bbình_dương chủ nhà quảng_nam dẫn tỷ_số 21 felix pha bóng phía đình_luật_nhảy động_tác giẫm hai chân người cầu_thủ đối_phương
2,đáng nói trọng_tài nguyễn_trung_kiên rút thẻ_vàng felix cầu_thủ bóng phía trong trương_đình_luật nhận thẻ hay nhắc_nhở trọng_tài
3,trả_lời phóng_viên cuộc họp ban kỷ_luật_vff trưởng ban nguyễn_hải_hường nói “ băng kỹ_thuật btc giải chuyển sang góc máy quay đặt phía cầu_môn thấy rõ_ràng đình_luật_giật chân đạp người felix
4,một người kinh_nghiệm đình_luật pha bóng không_thể nói vô_ý ”
5,ông hường xác_định hành_động cố_ý chiếu khoản 3 39 quy_định về kỷ_luật vff hậu_vệ_đình_luật phạt 15 triệu đồng treo_giò 3 trận tức nghỉ hết lượt đi vleague 2016
6,nói về đình_luật nằm trong danh_sách tập_trung đt việt_nam ngày 23/5 tới ông hường biết án kỷ_luật áp_dụng ở vleague khả_năng cầu_thủ mất suất ở đtqg cao
7,“ trong một_số trường_hợp cầu_thủ vi_phạm về đạo_đức bán_độ hành_hung trọng_tài ban kỷ_luật quyền quyết_định treo_giò dài_hạn hoặc vĩnh_viễn phạm_vi tới đtqg
8,tuy_nhiên trường_hợp đình_luật đến mức như_vậy ” ông hường lý_giải
9,kể hlv hữu_thắng dẫn_dắt đt việt_nam trương_đình_luật triệu_tập trở_lại đtqg thi_đấu khá thành_công
10,người trung_vệ thuộc biên_chế bbình_dương “ hồi_sinh ” mạnh_mẽ nhờ chiến_lược gia xứ nghệ
