idx, sentence
0,gần mạng xã_hội xôn_xao hình_ảnh giấy khen đề “ danh_hiệu học_sinh khen mặt ” trường tiểu_học tân_phương ứng_hòa hà_nội
1,người danh_hiệu khó_hiểu tối_nghĩa
2,trong giấy_khen trình_bày chỉn_chu dễ hiểu
3,một phụ_huynh biết đến người_lớn còn tranh_luận đến đau_đầu học_sinh nhận giấy_khen sao biết ý_nghĩa tự_hào
4,bạn kim_hồng bình_luận chữ “ mặt ” dùng trong văn nói dân_gian còn viết văn_bản đặc_biệt trong ngành giáo_dục sử_dụng văn viết phổ_thông
5,xác_nhận giấy_khen thuộc trường tiểu_học tân_phương ứng_hòa hà_nội bà trần_thị_tám hiệu_trưởng nhà_trường thông_tin giấy_khen ghi quy_định của_thông_tư 30
6,cụ_thể trường hai hình_thức khen học_sinh toàn_diện học_sinh khen mặt
7,tranh_luận phụ_huynh bà tám nhận_lỗi từ_ngữ trong giấy_khen gây khó hiểu “ chúng_tôi cụ_thể_hóa thấy em nổi_trội mặt nào ví_dụ về môn toán tiếng việt hay thể_dục thể_thao thay_vì ghi quá chung
8,nhà_trường rút kinh_nghiệm ”
9,hướng_dẫn bộ_gdđt về đánh_giá khen học_sinh tiểu_học thông_tư 30 ban_hành ngày 6/1/2015 ghi “ hiệu_trưởng chỉ_đạo_giáo_viên chủ_nhiệm họp giáo_viên dạy lớp thông_qua nhận_xét quá_trình kết_quả học_tập hoạt_động giáo_dục khác tổng_hợp đánh_giá mức_độ hình_thành phát_triển năng_lực phẩm_chất học_sinh
10,ghi giấy_khen về nội_dung khen_thưởng học_sinh hết_sức linh_hoạt giáo_viên chủ_nhiệm hiệu_trưởng quyết_định áp_dụng khuôn_mẫu sẵn ”
11,hiện_nay trường cách đánh_giá ghi giấy khen riêng
12,kết_thúc năm_học phụ_huynh thi nhau khoe giấy_khen con mạng xã_hội đạt danh_hiệu “ học_sinh tiêu_biểu ” “ hoàn_thành xuất_sắc nhiệm_vụ ” “ nổi_bật về phát_triển phẩm_chất ” “ hoàn_thành tốt môn tiểu_học phát_triển năng_lực phẩm_chất ” … tuy_nhiên người đặt câu hỏi băn_khoăn biết vì_sao con khen
13,khen thế xếp loại
14,con mạnh về phương_diện nào
