idx, sentence
0,ngày gần phụ_huynh băn_khoăn dư_luận xôn_xao thông_tin về nội_dung viết trong trong giấy_khen trường tiểu_học tân_phương huyện ứng_hòa hà_nội
1,hiểu rõ hơn về giấy_khen nội_dung đạt danh_hiệu học_sinh khen mặt sáng ngày 1/6 chia_sẻ báo đất việt cô dương_thị_nụ phó_hiệu_trưởng trường tiểu_học tân_phương biết nội_dung giấy_khen dành em khen học tốt về môn toán môn tiếng việt hay bất_cứ môn nào trong chương_trình đào_tạo
2,viết trong giấy_khen như_vậy đưa chung về 1 mức khen
3,thông_tư 32 ngày phụ_huynh quen kiểu khen học_sinh giỏi hay tiên_tiến còn thông_tư 30 hiện_nay mức khen trong khen toàn tiện khen mặt
4,mức khen riêng môn xếp em 1 mặt ghi cụ_thể khen môn nào thuận_tiện em
5,nói_tóm_lại nội_dung khen em học_sinh giỏi hạnh_kiểm đến đạo_đức đánh toàn_diện còn tổng_hợp em mặt
6,nói về thông_tư mới cô nụ hay tùy thuộc nhận_thức nhân_dân nội_dung mới ai trình_độ trong lĩnh_vực giáo_dục đánh_giá tiểu_học vấn_đề còn phụ_huynh nào theo_đuổi lối tư_duy cũ rõ
7,tuy_nhiên thay_đổi nhận_thức xã_hội dần_dần không_thể nôn_nóng ngày 1 ngày 2
8,còn riêng tôi đánh_giá thông_tư mới mở hơn giảm đi áp_lực em
9,tiếp_nhận nội_dung mới em thoải_mái tinh_thần cởi_mở hơn
10,mục_đích thông_tư mới
11,mặt_khác thông_tư mới xóa bỏ định_kiến nhân_dân trong bối_cảnh áp_lực điểm_số em
12,cô nụ nói thêm thông_tư nội_dung viết giấy_khen mới hiện_nay nhằm giúp em phát_triển trí_lực thể_lực
13,ngoài_ra lời động_viên khích_lệ em cố_gắng
14,nội_dung viết trong giấy_khen mới mang tính áp_đặt gia_đình hay em học_sinh
15,chính bởi_vậy khẳng_định nội_dung trong giấy_khen viết ở trường tân_phương viết đúng quy_định ngành
