idx, sentence
0,lớp 60 học_sinh 60 giấy_khen vô_số kiểu khen lạ_tai nội_dung khen phụ_huynh đọc xong hiểu
1,“ đạt danh_hiệu học_sinh khen mặt ” thông_tư 30 về đổi_mới đánh_giá học_sinh tiểu_học xóa bỏ cách xếp loại học_sinh danh_hiệu khá giỏi quy_định cứng
2,học_sinh giáo_viên nhận_xét đánh_giá suốt quá_trình hướng khuyến_khích khen mặt cụ_thể học_sinh làm tốt nhất_thiết “ tốt toàn_diện ” mới khen
3,bộ_gdđt khẳng_định yếu_tố nhân_văn thông_tư 30
4,thế mấy mùa thực_hiện lần khen giáo_viên tiểu_học đánh_vật xấp giấy_khen tìm lời_khen khác_biệt xác_đáng phụ_huynh học_sinh đầy tâm_tư băn_khoăn ít nhận giấy_khen ấy
5,một tấm giấy_khen học_sinh lớp 1 trường tiểu_học tân_phương ứng_hòa hà_nội đưa diễn_đàn giáo_viên tiểu_học thu_hút khá bình_luận giáo_viên phụ_huynh
6,nội_dung giấy_khen ghi “ đạt danh_hiệu học_sinh khen mặt ”
7,trao_đổi tuổi_trẻ bà dương_thị_nụ phó_hiệu_trưởng trường tiểu_học tân_phương biết cách khen thế tinh_thần thông_tư 30
8,“ thông_tư 30 mở trường linh_hoạt trong ghi nội_dung khen_thưởng học_sinh
9,vì_thế cách khen thế_nào trường quy_định
10,lãnh_đạo trường tôi thống_nhất hai nội_dung khen “ khen toàn_diện ” đối_với học_sinh đạt thành_tích học_tập rèn_luyện tốt mọi mặt “ khen mặt ” đối_với học_sinh đạt thành_tích tốt một_mặt nào
11,cách thay_đổi thế_này chúng_tôi hiểu giảm áp_lực thành_tích phía phụ_huynh giảm căng_thẳng học_sinh
12,khen mang tính động_viên khích_lệ con thôi ” bà nụ chia_sẻ
13,“ tại_sao học_sinh đạt thành_tích tốt mặt ghi cụ_thể hơn
14,ví_dụ “ đạt thành_tích tốt môn toán môn tiếng việt tính kỷ_luật tốt biết chia_sẻ giúp_đỡ bạn_bè ” chúng_tôi thắc_mắc
15,trả_lời câu_hỏi bà nụ biết “ mảng “ khen ” một trong mảng khiến giáo_viên tiểu_học thời_điểm mất thời_gian
16,kể ghi_nhận_xét học_bạ thông_tư 30
17,ban giám_hiệu nhà_trường sợ giáo_viên sơ_suất xảy nhầm_lẫn sai_sót “ cụ_thể_hóa ” trường_hợp
18,bởi_vậy thống_nhất hai nội_dung khen toàn_diện khen mặt ”
19,theo_dõi khen tiến_bộ dù một_mặt nào học_sinh khích_lệ động_viên học_sinh nỗ_lực định_hướng đúng
20,tuy_nhiên danh_hiệu linh_hoạt kiểu phụ_huynh bó_tay rối_rắm mù_mờ về nghĩa
21,chia_sẻ phụ_huynh con học tiểu_học thời_điểm chúng_tôi nhận băn_khoăn phiền_muộn cách khen “ lạ ”
22,một phụ_huynh ở nam_định biết lời khen dài trúc_trắc khó hiểu ví_dụ “ đạt thành_tích tốt nội_dung học_tập môn_học phát_triển năng_lực phẩm_chất ” phát_biểu về tình_trạng giấy_khen “ trăm hoa đua nở ” phụ_huynh bày_tỏ đồng_tình
23,“ khen tràn_lan còn trang_trọng thiêng_liêng học_sinh nhận tấm giấy khen kết_thúc năm_học ” một phụ_huynh con học trường tiểu_học nguyễn_trãi hà_nội nói
24,“ khích_lệ động_viên
25,chỉ_đạo “ tăng_cường khích_lệ động_viên ” sáng_tạo kiểu “ danh_hiệu ” lạ thế mệt lắm ” một phụ_huynh khác ở hà_nội bức_xúc
26,nỗi khổ giáo_viên trong một phiên họp phụ_huynh cuối năm cô_giáo chủ_nhiệm một trường tiểu_học ở quận_hai_bà_trưng hà_nội phân_trần “ tôi nghe một_số phụ_huynh bàn_tán buổi họp phụ_huynh lớp khác danh_hiệu “ hoàn_thành tốt nhiệm_vụ ” “ hoàn_thành xuất_sắc nhiệm_vụ ” tương_đương mức nào
27,phụ_huynh phản_ứng thái quá thiếu cảm_thông lời khen lạ_tai ”
28,cô_giáo nhận_xét đủ 55 học_sinh lớp 5 kịp trả học_bạ em trong buổi họp phụ_huynh cuối năm cô_giáo dành thời_gian tuần tranh_thủ giờ_nghỉ giải_lao thức đêm làm “ mất_công_sức đành tôi khổ nhất viết nhận_xét viết lời khen
29,rập_khuôn giống nhau tinh_thần đổi_mới nhận_xét học_sinh khác_biệt khó học_sinh nào điểm nổi_trội thành_tích đặc_biệt
30,vì_thế học_sinh nhận lời khen trung_tính bất_khả_kháng ” cô_giáo biết
31,một_số giáo_viên tiểu_học thừa_nhận tránh phụ_huynh bức_xúc thầy_cô dành thời_gian “ quy_đổi ” lời khen
32,ví_dụ “ hoàn_thành xuất_sắc nhiệm_vụ ” tương_đương danh_hiệu học_sinh giỏi “ hoàn_thành nhiệm_vụ ” tương_đương học_sinh tiên_tiến xoay_quanh rắc_rối về lời_khen hiệu_trưởng giáo_viên tiểu_học họ chịu áp_lực phụ_huynh thói_quen “ danh_hiệu ” lời khen quen_thuộc quá ăn sâu suy_nghĩ người
