idx, sentence
0,chiều 30/5 tàu hmas_anzac thuộc hải_quân hoàng_gia australia 215 sỹ quan thủy_thủ cập cảng thành_phố hồ_chí_minh bắt_đầu chuyến thăm chuyến thăm việt_nam
1,tham_dự lễ đón đại_diện lãnh_đạo ủy_ban nhân_dân thành_phố hồ_chí_minh quân_khu 7 bộ_tư_lệnh hải_quân một_số cơ_quan_chức_năng liên_quan
2,về phía australia tổng_lãnh_sự thành_phố hồ_chí_minh tùy_viên quốc_phòng hà_nội
3,chương_trình nhóm sỹ quan chỉ_huy tàu tới chào xã_giao lãnh_đạo sở ngoại_vụ thành_phố thủ_trưởng bộ_tư_lệnh quân_khu 7 đại_diện quân_chủng hải_quân
4,đặc_biệt hải_quân_nhân_dân việt_nam sỹ quan thủy_thủ tàu_tàu hmas_anzac tổ_chức một_số hoạt_động trao_đổi chuyên_môn về thông_tin liên_lạc vận_động đội_hình luyện_tập chung biển giao_hữu thể_thao tham_quan danh_lam thắng_cảnh di_tích lịch_sử địa_phương
5,trong ngày 30/5 hai tàu hải_quân ấn_độ ins_satpura ins_kirch đoàn 80 sỹ quan 580 thủy_thủ chuẩn đô_đốc soonil_v_bhokare tư_lệnh hạm_đội miền đông bộ_tư_lệnh hải_quân ấn_độ làm trưởng_đoàn cập cảng quốc_tế cam_ranh tỉnh khánh_hòa bắt_đầu chuyến thăm hữu_nghị chính_thức kéo_dài 5 ngày việt_nam
6,chuyến thăm thứ tư tàu hải_quân nước_ngoài đến cảng quốc_tế cam_ranh cảng khánh_thành đi hoạt_động đầu tháng 3/2016 tàu hải_quân singapore nhật_bản pháp
7,chuyến thăm tàu hải_quân ấn_độ diễn trong bối_cảnh_quan_hệ việt namấn_độ nói_chung quan_hệ quốc_phòng hai nước nói_riêng phát_triển tốt_đẹp trong khuôn_khổ quan_hệ đối_tác_chiến_lược giữa hai nước
8,chuyến thăm lần hai tàu ấn_độ một trong hoạt_động cụ_thể triển_khai nội_dung thỏa_thuận giữa lãnh_đạo cấp cao nhà_nước chính_phủ bộ_quốc_phòng hai nước thời_gian góp_phần tăng_cường quan_hệ hợp_tác giữa quân_đội hai nước nói_chung giữa lực_lượng hải_quân nói_riêng đi chiều sâu hiệu_quả
9,lễ đón cảng quốc_tế cam_ranh có_mặt tàu ins_satpura chuẩn đô_đốc soonil_v_bhokare trả_lời báo_chí việt_nam
10,ông đánh_giá cao vị_trí chiến_lược vịnh cam_ranh đưa cảng quốc_tế cam_ranh đi hoạt_động đáp_ứng tốt nhu_cầu hậu_cần sửa_chữa tàu lực_lượng hải_quân nước
11,giới_thiệu về hai tàu ins_satpura ins_kirch chuẩn đô_đốc soonil_v_bhokare biết tàu đóng ấn_độ tàu_chiến sẵn_sàng đáp_ứng nhiệm_vụ khác hải_quân ấn_độ
12,trong khuôn_khổ chuyến thăm nhóm chỉ_huy tàu ấn_độ đến chào xã_giao lãnh_đạo ủy_ban nhân_dân tỉnh khánh_hòa chỉ_huy vùng 4 hải_quân việt_nam đến thăm học_viện hải_quân việt_nam thành_phố nha_trang
13,phía ấn_độ mời đại_diện phía việt_nam tham_quan tàu phối_hợp vùng 4 hải_quân tổ_chức hoạt_động giao_lưu thể_thao giữa chiến sỹ thủy_thủ hai nước
