idx, sentence
0,ngày 24/5 công_an tỉnh quảng_nam cho_biết bắt khẩn_cấp 2 đối_tượng bán vàng giả gồm đặng_xuân_hoa_diễm sn 1985 trú xã tân_sơn tppleiku tỉnh gia_lai phạm_ngọc_tuấn sn 1994 trú huyện chư_sê gia_lai
1,thời_gian chủ tiệm vàng ở huyện núi_thành tiên_phước bắc_trà_my … một_số đối_tượng mang vàng giả đến bán trót_lọt
2,khoảng 8 h ngày 9/4 một người phụ_nữ điều_khiển xe mô_tô rõ bks đến tiệm vàng vkl
3,gia_đình ông vvv
4,thị_trấn tiên_kỳ huyện tiên_phước bán một sợi dây_chuyền vàng 1 lượng
5,thử thấy đáng ngờ chủ tiệm mua sợi dây_chuyền giá 313 triệu đồng
6,đến ngày 21/4 chủ tiệm dùng hóa_chất kiểm_tra sợi dây_chuyền phát_hiện dây_chuyền bằng bạc mạ vàng bên ngoài
7,trong ngày 9/4 tiệm vàng gia_đình bà vth
8,thị_trấn tiên_kỳ huyện tiên_phước một đối_tượng nữ mang 1 lượng vàng giả đến bán giá 30 triệu đồng
9,đến ngày 12/4 chủ tiệm mang sợi dây_chuyền đến tiệm vàng nt
10,tp tam_kỳ bán giá 319 triệu đồng
11,kiểm_tra bằng mắt thường chủ tiệm vàng nt
12,sợi dây_chuyền xuất_thân tiệm vàng mình mua
13,đến ngày 21/4 chủ tiệm vàng nt
14,sử_dụng hóa_chất kiểm_tra mới phát_hiện sợi dây_chuyền bạc mạ vàng
15,lời khai ban_đầu đối_tượng ngày 9/4 11/5 2 đối_tượng diễm tuấn phan_văn_hoàn sn 1985 ngụ thôn 3 xã biển_hồ tp_pleiku gia_lai thực_hiện trót_lọt 8 vụ lừa_đảo bán vàng giả số tiền chiếm_đoạt hàng trăm triệu đồng
16,thực_hiện trót_lọt vụ lừa_đảo đến ngày 11/5 đối_tượng tiếp_tục đến tiệm vàng ntr
17,xã tam_hải huyện núi_thành bán vàng giả
18,nhận vàng đối_tượng đặng_xuân_hoa_diễm chủ tiệm vàng tiến_hành thử phát_hiện vàng giả báo công_an bắt_giữ đối_tượng
19,điều_tra đối_tượng hoàn 2 tiền_án đối_tượng tuấn 1 tiền_án
20,đối_tượng nghề_nghiệp đi lang_thang khắp lừa_đảo
